code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880695,PEEK材料,2025-04-29,1332.6000000000001,1421.68,1449.59,1332.45,6.6846765721146575,6.33278733891296,6089199.0,10.690844538567546,20.475230073047147,12.334265712163607,22.40982943146692,100.0,100.0,100.0,100.0,5011830.8
sh880649,POE胶膜,2025-04-29,674.14,691.85,693.9,673.0500000000001,2.627050760969537,2.590527595717562,2957302.0,1.560435688911066,4.725792046985466,-5.495301059993441,0.4048994282065399,99.63,94.76,50.56,18.18,4130190.8
sh880714,氟概念,2025-04-29,2344.09,2382.92,2384.25,2342.28,1.6565063628102985,1.399125121274536,6658721.0,1.2818987062003684,4.189585064054935,-1.6541477507222457,1.8476806756450692,99.25,92.88,89.14,32.95,6711289.4
sh880634,含GDR,2025-04-29,723.34,729.92,731.8000000000001,722.53,0.9096690353084201,0.8538978086052973,5137065.0,0.9292035398229981,3.838165419523709,-5.138668676734348,2.538456135421785,98.88,89.51,55.81,40.15,5236732.6
sh880568,生物质能,2025-04-29,1412.91,1413.94,1417.33,1407.64,0.0728991938623106,-0.1553518719900615,12166867.0,0.8077797819778798,1.6762186922473887,-3.082438258699993,9.640049006684137,98.5,50.56,78.65,93.56,14760557.4
sh880797,虫害防治,2025-04-29,1119.4,1136.3,1139.97,1117.89,1.5097373592996126,1.9981329216186117,5191249.0,0.7894270001773895,5.8904658509537855,3.949210066506259,9.602122015915104,98.13,98.13,99.25,93.18,6134912.6
sh880627,超临界发电,2025-04-29,1150.7,1142.94,1151.21,1139.6200000000001,-0.6743721213174582,-1.5122922213892331,47195817.0,0.7244077834179352,2.124807891633007,-2.6406801029013383,6.314066191654422,97.75,60.67,81.65,77.27,42894214.0
sh880660,工业软件,2025-04-29,1107.6100000000001,1128.89,1130.27,1103.49,1.9212538709473523,1.594715480079567,6902926.0,0.63919694754484,5.892671212959755,-1.9004831589558124,12.341894971488854,97.38,98.5,87.27,98.48,6628799.4
sh880707,宠物经济,2025-04-29,1082.48,1099.04,1103.46,1081.8600000000001,1.529820412386367,1.362206830402024,9764724.0,0.4974396488661048,2.307656504538036,1.870492927719991,11.347057869995126,97.0,63.67,98.13,96.59,12330575.4
sh880703,人形机器人,2025-04-29,1651.18,1693.27,1699.4,1642.67,2.5490861081166147,2.331554551003512,44261684.0,0.38951799371553797,6.2570596651522425,-2.9861520920825835,15.493274766049158,96.63,98.88,79.4,99.24,44331264.4
sh880767,电子纸,2025-04-29,938.8100000000001,958.15,959.83,936.21,2.060054750162431,1.0450940690120536,6032282.0,0.2909867381224007,4.503413825447722,-4.9303460866804265,-3.4959611627016884,96.25,93.63,58.05,3.41,6529374.6
sh880753,绿色电力,2025-04-29,932.54,930.4200000000001,934.83,927.95,-0.22733609282174394,-0.534519253383503,106980545.0,0.24673267753441142,2.324916417385192,-2.276045331848875,6.678743822878563,95.88,64.04,84.27,79.92,101321267.2
sh880571,碳纤维,2025-04-29,1801.2,1850.8,1864.8600000000001,1801.2,2.7537197423939546,2.1694728125862595,9613160.0,0.21930418302422705,5.703825966771947,-1.8049468914803524,11.250698773164691,95.51,97.75,88.01,96.21,10242568.0
sh880910,草甘膦,2025-04-29,1492.09,1510.06,1516.15,1491.98,1.204350943977912,1.259999865886119,1943674.0,0.21635253517386932,3.8855790530964995,-0.9770748085195735,1.4825268817204362,95.13,89.89,92.13,28.03,2130772.2
sh880501,含H股,2025-04-29,1925.76,1920.3500000000001,1931.42,1918.71,-0.2809280491857684,-0.3724974449165419,56584437.0,0.21291362908151257,0.5397792716383076,-0.09988191044961736,0.6747121857110017,94.76,25.09,95.13,20.83,61204945.8
sh880796,医废处理,2025-04-29,826.11,836.37,838.33,824.48,1.2419653557032344,0.9657520190253122,6561145.0,0.15687495509304483,2.4912994461055993,-3.737166797108793,0.4431474275832237,94.38,67.79,70.41,19.32,6174267.6
sh880657,数字水印,2025-04-29,938.49,952.89,957.5500000000001,930.48,1.5343796950420332,1.3820619214810037,4684037.0,0.14819018791776273,3.938785750125451,-5.635769459298878,2.3776268855558946,94.01,90.64,47.57,39.39,6178619.4
sh880656,CPO概念,2025-04-29,2015.16,2038.77,2047.26,2007.25,1.1716191270172045,1.2877263581488885,13830999.0,0.10605859737504719,5.635203962673763,-5.8217849223946905,-0.9954984047745086,93.63,96.63,43.82,10.23,16762450.2
sh880696,小米汽车概念,2025-04-29,1219.51,1239.7,1244.71,1215.53,1.6555829800493687,1.4534265184869888,16915657.0,0.07184313978738643,5.64394488142006,-4.024959549117824,9.775967413441954,93.26,97.0,65.92,93.94,18217228.4
sh880727,盐湖提锂,2025-04-29,788.89,794.08,798.34,787.9200000000001,0.6578863973431093,0.7549515942801399,4397987.0,0.03023279250227162,2.904091127036157,-3.3013066403633773,2.286398825241842,92.88,76.03,77.15,38.64,5121801.4
sh880741,代糖概念,2025-04-29,918.73,929.28,931.41,918.73,1.1483243172640443,0.8563149155080829,3490705.0,-0.061300209711245834,0.10341261633919352,-0.5436876578620686,8.271097181605281,92.51,18.73,94.76,89.77,4537055.2
sh880604,PVDF概念,2025-04-29,924.75,937.2,940.94,922.94,1.346309813463103,1.2335544081747418,2772321.0,-0.06717635392341492,3.1363486299108567,-2.563782671074788,0.22028787133479,92.13,79.4,82.02,16.29,3077678.2
sh880596,体育概念,2025-04-29,1359.99,1374.03,1378.1000000000001,1354.47,1.0323605320627331,0.8129425143989177,18693975.0,-0.0792658095293608,1.6114003431343615,-2.3439776547430347,1.5723409917501874,91.76,49.44,83.9,29.17,18303919.6
sh880705,氢能源,2025-04-29,1212.59,1224.9,1229.79,1210.25,1.0151823782152396,0.8090068884920365,76651652.0,-0.09135250648438786,3.662768064183064,-4.274025273720472,6.6567982933519065,91.39,87.27,63.67,79.55,81600491.8
sh880587,聚氨酯,2025-04-29,4018.76,4093.15,4104.71,4017.4900000000002,1.8510684887875828,1.6098602388104233,8861631.0,-0.1249307634685004,4.9159780179219625,-1.9158419400445825,7.555970149253732,91.01,95.51,86.89,85.61,10023856.8
sh880674,英伟达概念,2025-04-29,1143.44,1161.33,1164.92,1138.01,1.5645770656964837,1.311175085056271,15545091.0,-0.12813677095336873,3.3138210803501433,-7.841923580526144,6.635998016638189,90.64,83.52,11.99,79.17,15271145.8
sh880553,页岩气,2025-04-29,1380.49,1390.13,1399.14,1379.25,0.6983027765503625,-0.014385074047151836,26253830.0,-0.16732976171667246,3.813094162366437,-4.2155018569430265,5.897723030981705,90.26,89.14,64.79,73.11,20659539.2
sh880631,一体压铸,2025-04-29,943.91,969.27,972.71,942.8100000000001,2.686696824909156,2.3710948226695505,10570597.0,-0.18330672982854734,5.442539489143194,-5.019157463571422,7.681112728161477,89.89,95.88,57.3,87.12,11924836.8
sh880926,垃圾分类,2025-04-29,1066.83,1081.07,1085.06,1065.98,1.3347956094223081,1.0619700666535614,19568869.0,-0.22151051713477088,2.775031372399872,-3.851045474354542,5.7188120361043815,89.51,74.16,68.54,71.21,20541110.6
sh880524,含可转债,2025-04-29,1302.83,1312.44,1315.41,1301.99,0.7376250163106567,0.4669534730621594,62530834.0,-0.227302098933424,1.5058354022135179,-5.474449926176672,-0.20074824345286402,89.14,46.82,50.94,14.02,65654687.8
sh880549,可燃冰,2025-04-29,1354.7,1367.3700000000001,1377.03,1351.27,0.9352624197239294,0.7797816906079946,7670700.0,-0.23202364014445198,4.651803549698075,-7.145864457422246,4.178190212795152,88.76,94.01,19.48,54.92,7339426.6
sh880675,减速器,2025-04-29,1514.14,1556.13,1562.99,1506.22,2.7731913825670023,2.813253609064792,22276055.0,-0.23592617049511544,6.795643431175402,-2.744306392340179,18.914726312652363,88.39,99.63,80.9,99.62,25275832.8
sh880718,小红书概念,2025-04-29,1018.5500000000001,1035.63,1040.78,1015.32,1.6768936232880112,1.1278415748769755,22432932.0,-0.29556175989217115,1.721834790295662,-3.7885192445257787,-0.029924513002677067,88.01,51.69,69.66,15.53,19897541.6
sh880579,智谱AI,2025-04-29,1130.55,1154.8,1158.74,1123.8600000000001,2.1449736853743753,1.7597349382727057,16815867.0,-0.32454080928048246,3.207585954187553,-6.4643895643158755,7.920190645296943,87.64,82.02,29.21,88.26,15841797.8
sh880523,铜缆高速连接,2025-04-29,1209.31,1212.47,1224.52,1201.06,0.2613060340194063,0.8878349142952269,7260417.0,-0.33701307775138023,5.612173791853947,-7.34743470220538,-6.286133869222443,87.27,96.25,17.23,1.14,7645067.4
sh880692,短剧游戏,2025-04-29,1006.2,1020.63,1027.54,1001.38,1.434108527131778,0.8896533317517274,18248678.0,-0.38260699819432364,0.8657238578078097,-4.390632318501176,-3.9578804731389305,86.89,29.96,63.3,2.65,17490199.4
sh880755,钠电池,2025-04-29,682.92,690.86,693.72,682.91,1.1626544836877022,0.939467878380551,15252529.0,-0.3964764060495063,3.2969004650049927,-5.879948775237731,3.3432558974435755,86.52,83.15,42.32,46.21,16613264.0
sh880513,海峡西岸,2025-04-29,1535.1000000000001,1551.56,1555.41,1531.78,1.072242850628611,0.5137241437390916,27035773.0,-0.3967285939887266,3.05602603699644,-2.166565778853924,7.199314614194097,86.14,77.9,85.02,82.95,31006962.2
sh880515,通达信88,2025-04-29,2250.85,2245.66,2256.0,2242.71,-0.23057955883333206,-0.39166285944938206,35018422.0,-0.41065758430455235,0.3203052057413558,-2.8689570456619795,-1.1997729802501578,85.77,22.1,80.52,9.47,38243973.0
sh880761,锂矿,2025-04-29,608.66,613.9300000000001,616.3000000000001,608.19,0.8658364275622015,0.4778972520908198,6807327.0,-0.4120232939153534,2.600397747213279,-6.108247816844314,-0.7613474718737745,85.39,69.66,36.7,10.98,8234818.4
sh880584,石墨烯,2025-04-29,1533.55,1548.21,1555.8,1529.48,0.9559518763653015,0.6913461413389888,18454544.0,-0.41360057633922365,2.875197682299624,-5.282767227877838,2.9436014734630422,85.02,75.66,53.93,43.18,20945470.4
sh880964,特高压,2025-04-29,2056.73,2069.73,2081.56,2051.46,0.632071297642374,0.46842841054717255,19113276.0,-0.4296036869906539,3.138921833421371,-4.009850708889296,5.061369935330617,84.64,79.78,66.67,65.15,18826898.4
sh880670,光通信,2025-04-29,1122.65,1135.38,1140.66,1116.02,1.1339241972119554,1.1357259292910316,17309254.0,-0.44805302983804696,4.682875556661981,-6.159962311246292,-0.16706527855935294,84.27,94.38,35.58,14.39,18680112.6
sh880709,人造肉,2025-04-29,1036.4,1050.3600000000001,1052.21,1036.02,1.3469702817445035,1.000038463017816,5937136.0,-0.4671701617564694,0.1869515452117554,1.7563915018939724,1.62938307918572,83.9,19.85,97.75,29.55,5766357.8
sh880633,汽车热管理,2025-04-29,1302.08,1326.09,1332.17,1295.59,1.843972720570164,1.5732832905671845,17157211.0,-0.47955691642651566,6.559471578033826,-5.086068067136685,8.900312882377559,83.52,99.25,56.55,91.29,19194198.4
sh880669,算力租赁,2025-04-29,1066.51,1088.3700000000001,1092.08,1061.78,2.049676046169293,1.4003018614791474,58693481.0,-0.4909759174940964,2.7190531918909855,-6.173382299694818,12.174181911878401,83.15,73.41,34.83,97.73,51613947.0
sh880731,新材料,2025-04-29,1052.13,1070.8600000000001,1074.09,1051.35,1.7801982644730228,1.5013933385149336,55906413.0,-0.4989639761017517,3.892349186021704,-3.3039866359654946,7.653333065253909,82.77,90.26,76.78,86.74,63242294.4
sh880706,分散染料,2025-04-29,638.11,661.14,662.35,636.89,3.6090956104746788,3.4550746408787747,3711931.0,-0.5325871095865797,4.198581560283676,-1.8279011062439787,6.1015534728463106,82.4,93.26,87.64,76.14,3000713.8
sh880671,中特估,2025-04-29,1012.65,1012.0400000000001,1016.27,1010.71,-0.06023798943365428,-0.2237974583707114,44412318.0,-0.5336766685995586,-0.4270056474940387,-2.122844514937272,-0.1361725641885858,82.02,11.24,85.77,15.15,52674367.8
sh880569,3D打印,2025-04-29,2511.35,2559.15,2569.75,2506.35,1.903358751269245,1.2325998124992577,12317506.0,-0.5792405771427145,4.136741146454304,-4.5876519275221845,4.905123611902473,81.65,92.51,60.67,62.88,13208227.8
sh880909,燃料电池,2025-04-29,1654.8400000000001,1675.3600000000001,1680.21,1648.95,1.2399990331391542,0.933813695130925,35014710.0,-0.5874464474324381,3.538078375388576,-5.635318039213477,6.262764648425123,81.27,85.77,47.94,76.89,36324787.6
sh880530,合成生物,2025-04-29,1037.51,1053.27,1054.88,1036.54,1.5190215034071952,1.268171679101604,21677552.0,-0.6002095070921087,1.5023899468044055,-2.7298837305948287,10.81336994602784,80.9,46.44,81.27,95.45,25366316.0
sh880747,AI医疗概念,2025-04-29,999.41,1018.71,1021.9200000000001,994.13,1.9311393722296222,1.67679731712429,17876222.0,-0.6107495829146159,1.8608139186081507,-7.527867542935995,,80.52,54.68,15.36,,15393905.0
sh880725,MiniLED,2025-04-29,743.99,754.79,758.53,743.07,1.4516324144141661,1.1321917624675049,17338885.0,-0.6449999341836876,2.7666208286247107,-7.5034925614568255,-1.5636818905031435,80.15,73.78,15.73,7.58,16860918.4
sh880717,C2M概念,2025-04-29,1678.2,1712.26,1717.1100000000001,1674.08,2.029555476105348,1.598509481878807,9291175.0,-0.6533141477905624,3.7582412255187103,1.6793548616967025,15.08361114098291,79.78,88.76,97.0,98.86,10273647.0
sh880933,智能医疗,2025-04-29,1453.26,1474.31,1479.27,1447.22,1.4484675832266736,1.0493488690884067,36031668.0,-0.6650136775862792,2.088425717550102,-5.895907268874312,5.341716980458,79.4,59.93,40.82,67.42,37265559.0
sh880594,一带一路,2025-04-29,2265.29,2269.21,2276.04,2262.93,0.17304627663566574,-0.15487981414422647,149789505.0,-0.6914630570544644,0.32805874992816175,-3.47976622912608,-1.5954032957502196,79.03,22.47,73.78,7.2,165531971.2
sh880540,创投概念,2025-04-29,1295.72,1301.91,1304.25,1290.99,0.477726669342146,0.22941959920859123,96149513.0,-0.7259251351578011,1.8716891368477206,-3.6763835454276417,-1.27172627172627,78.65,55.81,71.91,8.33,110938409.6
sh880973,医美概念,2025-04-29,919.9300000000001,932.39,933.62,919.9300000000001,1.3544508821323278,1.099484955272434,11184253.0,-0.7261421833242854,0.6987644720926056,-3.2539559014267194,4.9338810421473145,78.28,27.34,77.53,63.64,12691293.8
sh880593,婴童概念,2025-04-29,2279.69,2313.15,2318.89,2273.7200000000003,1.4677434212546459,1.0894931431418176,29347254.0,-0.7372346405873809,0.38319330648519667,-0.6566628300493038,8.40366852092249,77.9,23.97,94.38,90.15,33349043.6
sh880659,毫米波雷达,2025-04-29,1278.42,1301.2,1305.69,1274.6100000000001,1.7818870167863436,1.3222033607948713,21021402.0,-0.7444925855861317,4.760601254357644,-6.838879660919872,1.4541343417410646,77.53,95.13,23.97,27.65,20779624.2
sh880975,有机硅概念,2025-04-29,1263.24,1292.01,1295.67,1263.24,2.277476963997339,2.0472478259839333,4238935.0,-0.7466986241386531,2.863762300563688,-4.075283985448075,7.022688302974567,77.15,75.28,65.54,81.82,4901110.8
sh880951,新能源车,2025-04-29,1301.21,1307.91,1312.8700000000001,1296.25,0.5149053573212661,0.31677123441071764,135418604.0,-0.7512463860495755,2.9615284698769617,-6.7177804721489265,-1.8939962195085314,76.78,76.4,26.22,6.44,146997995.6
sh880746,国资云,2025-04-29,1546.98,1567.64,1571.3400000000001,1539.5,1.3355053071145124,0.7733300763044682,16753473.0,-0.7540122186698639,1.5363490336286922,-4.536181666494121,8.88506098408024,76.4,47.57,61.8,90.91,17932549.8
sh880621,NFT概念,2025-04-29,1052.33,1068.52,1072.92,1048.47,1.53849077760779,1.1214475664114598,27137863.0,-0.7753953587712692,2.0573458900838615,-1.631315363087349,2.7956823735401093,76.03,59.18,89.51,42.42,28392424.0
sh880686,华为汽车,2025-04-29,1276.23,1297.6100000000001,1305.2,1273.44,1.6752466248246876,1.5248959409132068,33205977.0,-0.7822057744066413,5.672869416507198,-4.695418423256004,6.038145981106791,75.66,97.38,59.93,74.62,36710284.8
sh880971,降解塑料,2025-04-29,949.59,970.66,974.1700000000001,949.59,2.218852346802297,1.7633984735385244,9172406.0,-0.7839890425521134,2.472446264938122,-3.4101877742728437,4.913532209252036,75.28,66.67,74.53,63.26,9846549.0
sh880534,锂电池概念,2025-04-29,2049.75,2078.32,2085.96,2048.4,1.393828515672651,1.0374432420344526,72699382.0,-0.7957078554074237,3.0672412681567396,-5.59184526351173,3.719969258102207,74.91,78.65,48.69,49.62,78695489.2
sh880628,钒电池,2025-04-29,997.91,1000.01,1005.16,993.98,0.2104398192221766,-0.24638895539063066,14768317.0,-0.807419530823783,0.8969650496408077,-6.088238608617247,0.9377018733849996,74.53,31.09,37.45,22.73,14409814.0
sh880795,口罩防护,2025-04-29,1488.1000000000001,1510.99,1514.91,1485.15,1.5382030777501425,1.2137694507894148,43901779.0,-0.8133230054221618,3.0456991263903888,-4.26653488180545,4.3919525776899615,74.16,77.53,64.04,57.2,49028283.4
sh880646,复合铜箔,2025-04-29,821.95,834.33,836.29,821.61,1.506174341504957,0.8631632394008548,5923238.0,-0.8143322475570036,2.1824594922291274,-5.987808038581588,6.012630080939263,73.78,61.42,39.33,74.24,5827601.4
sh880693,多模态AI,2025-04-29,1024.74,1042.88,1047.48,1019.8000000000001,1.7702051252025002,1.1719053162592363,36780295.0,-0.8150649103618735,2.4752134736511167,-6.724147183514284,-0.2152842230153218,73.41,67.04,25.84,13.64,32698216.4
sh880582,风电,2025-04-29,2255.5,2267.2000000000003,2278.64,2247.42,0.5187319884726346,0.13780431786865055,95507631.0,-0.8215294971959386,2.4412946136085356,-3.8462354053836134,7.385093403054066,73.03,65.92,68.91,84.47,92641299.2
sh880615,家庭医生,2025-04-29,983.0,994.0600000000001,999.88,977.9,1.1251271617497516,1.2817377837551547,6894252.0,-0.8270564174190587,1.763868841047067,-5.278905341794826,8.71647928605801,72.66,53.18,54.31,90.53,6551419.8
sh880736,工业母机,2025-04-29,1179.54,1202.3600000000001,1205.72,1174.65,1.934652491649301,1.6038804103500226,14131730.0,-0.8297454677421934,3.1643614648042107,-7.878546418529098,7.354529951160282,72.28,80.9,11.61,84.09,17081569.4
sh880685,液冷服务器,2025-04-29,1328.66,1347.09,1353.53,1319.28,1.3871118269534595,0.9449373538756634,19426248.0,-0.8333271987102653,3.637454704918408,-6.886612475116127,5.68893282493057,71.91,86.89,22.1,70.83,19721313.2
sh880519,碳中和,2025-04-29,1350.39,1361.27,1366.5,1347.14,0.8056931701212154,0.5361851094157322,50470191.0,-0.8341103793927385,2.0534081026778894,-4.014920216329044,4.313476068598754,71.54,58.8,66.29,55.68,54347695.4
sh880544,光伏,2025-04-29,2631.43,2651.82,2661.93,2625.77,0.7748638572943354,0.36674955433684264,120920436.0,-0.8354025189218128,1.7523933772039202,-5.64059864642712,3.551123051451066,71.16,52.81,47.19,48.11,120648896.2
sh880617,IP经济,2025-04-29,987.86,1003.21,1006.83,984.72,1.5538639078411944,0.969222407858461,34289372.0,-0.8421219099957522,0.24180897091297116,-1.9584656731004069,3.2002880362102637,70.79,20.97,86.52,45.08,35521597.8
sh880630,虚拟电厂,2025-04-29,1107.41,1107.28,1115.13,1101.6100000000001,-0.011739102951942743,-0.04423300865703528,22730620.0,-0.8533233047698374,2.5667626925535147,-6.188152365460208,5.374952417205936,70.41,69.29,34.08,68.18,22397413.2
sh880903,水产品,2025-04-29,493.63,495.74,502.13,491.94,0.427445657678831,0.5088903756867991,2106793.0,-0.8579485230886141,-1.9831148545781718,-2.1591537064814093,4.637271249762542,70.04,4.49,85.39,59.85,2822884.0
sh880977,BIPV概念,2025-04-29,1096.33,1101.09,1108.14,1094.8500000000001,0.4341758412156916,0.3298495630859932,22881290.0,-0.8589719348478075,1.7483389855567744,-6.105620411191371,0.7079160378652638,69.66,52.43,37.08,21.21,23612833.4
