code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880978,DeepSeek概念,2025-02-12,1397.97,1447.48,1447.58,1397.97,3.5415638389951134,3.5578608477910834,110198291.0,17.343580264928594,,,,100.0,,,,82323574.4
sh880644,DRG-DIP,2025-02-12,1154.97,1185.22,1203.2,1154.97,2.61911564802549,1.9965232956403511,15868774.0,15.41615136672152,27.99766731103599,30.46905100007704,-0.5203874368400752,99.62,99.62,98.47,52.31,14928089.0
sh880579,智谱AI,2025-02-12,1333.6000000000001,1376.21,1376.21,1333.6000000000001,3.1951109778044313,3.0922969743731876,45800853.0,15.206435842485956,39.53967046894804,44.80171715364949,24.117063492063508,99.25,100.0,100.0,99.62,51242062.8
sh880669,算力租赁,2025-02-12,1153.49,1183.65,1183.65,1153.49,2.614673729291115,2.8902990264255912,110676190.0,11.94178062758895,23.7079461962145,26.742691937038245,14.457423559672765,98.87,97.72,95.8,96.15,107144565.4
sh880545,云计算,2025-02-12,2957.98,3042.42,3042.42,2957.98,2.8546508089980343,2.8974380654434695,144749206.0,10.950571451494095,22.964316171091603,28.079784121477978,12.054303108875075,98.49,96.96,96.95,92.69,152430793.0
sh880607,东数西算,2025-02-12,1402.9,1437.33,1437.33,1402.9,2.4542020101218784,2.579968312422376,150151997.0,10.772609918692911,21.550105708245226,25.474020532160058,14.338785121074228,98.11,93.92,92.75,95.77,149565833.0
sh880689,华为算力,2025-02-12,1298.32,1334.33,1336.91,1298.32,2.773584324357631,2.539806959301605,51810576.0,10.707055621930174,26.933980213089793,32.39108218321807,6.726762275741249,97.74,98.86,99.62,81.54,51305818.4
sh880732,AI智能体,2025-02-12,1161.8700000000001,1199.55,1199.56,1161.8700000000001,3.2430478452838813,3.2110683771714665,104469590.0,10.634078856352303,,,,97.36,,,,101794364.0
sh880615,家庭医生,2025-02-12,1044.28,1067.82,1074.0,1044.28,2.2541847014210714,1.8824719251209432,18086077.0,9.948517298187799,17.9611811362858,17.271978474548334,-1.5262318212418413,96.98,88.97,71.76,46.15,16759687.8
sh880762,信创,2025-02-12,1429.78,1465.63,1465.63,1429.78,2.5073787575711046,2.3556114253788785,138013808.0,9.910984124127275,22.86689133678721,27.95791863104593,7.060782924388409,96.6,96.58,96.56,83.08,146022113.0
