code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880765,海洋经济,2025-03-21,1014.1800000000001,1060.25,1104.39,1003.88,4.542586128695096,6.0249999999999915,57798192.0,11.751127787849413,,,,100.0,,,,36509359.2
sh880549,可燃冰,2025-03-21,1547.08,1598.13,1629.15,1547.08,3.2997647180494987,4.186007092938349,24496716.0,10.111825378780036,18.845699072662512,21.02461188943583,,99.63,99.62,100.0,,13790571.8
sh880903,水产品,2025-03-21,558.02,574.53,582.6800000000001,557.14,2.9586753162969055,3.5394402494187904,11672979.0,7.475166956619317,19.24905041615641,17.000305467874945,,99.25,100.0,99.62,,8160221.8
sh880553,页岩气,2025-03-21,1485.79,1516.63,1541.29,1485.79,2.07566345176641,2.1389077831729386,31263300.0,5.102564102564111,11.207819443018675,11.60307590419074,,98.88,99.25,99.25,,23305912.4
sh880575,地热能,2025-03-21,1940.22,1971.93,1989.6000000000001,1940.22,1.6343507437300941,0.923286367195697,11957554.0,3.0158813081182734,4.795688981713253,6.4912271227446805,,98.5,97.74,94.74,,8369787.0
sh880728,航运概念,2025-03-21,1403.2,1412.39,1433.84,1403.2,0.6549315849486926,0.6649751257964853,30947216.0,2.5001088581505737,5.9168047754389,6.6196119876198445,,98.13,98.87,95.49,,24694896.6
sh880706,分散染料,2025-03-21,682.3100000000001,691.37,696.73,680.46,1.3278421831718639,0.6932610943621631,7378964.0,2.352401255403569,4.367187971740827,4.493380085847298,,97.75,96.99,89.47,,4982868.6
sh880750,天然气,2025-03-21,1092.42,1100.42,1112.23,1092.42,0.7323190714194173,0.5951129434779823,58615488.0,1.7221457029553022,5.542714098002155,7.098921633511113,,97.38,98.5,97.37,,42144748.0
sh880627,超临界发电,2025-03-21,1168.05,1173.6200000000001,1187.95,1168.05,0.4768631479816929,0.3582942117099863,35862945.0,1.452257049497785,4.791242544376595,4.849286186502777,,97.0,97.37,90.98,,29003653.4
sh880582,风电,2025-03-21,2443.8,2441.9500000000003,2478.68,2432.58,-0.07570177592273954,-0.3598868926908527,131421502.0,1.1532200272564186,4.158313641520861,5.997074386120271,,96.63,96.24,93.98,,101634728.8
sh880675,减速器,2025-03-21,1822.8,1755.8700000000001,1822.8,1755.8700000000001,-3.6718235681369236,-4.727101069457773,48381935.0,1.0479610510686799,1.4384998006897964,9.515998253601964,,96.25,80.83,98.87,,41827584.8
sh880537,核电核能,2025-03-21,1344.15,1348.71,1370.5,1343.41,0.33924785180225014,-0.1281063949527539,105384916.0,0.9936799856227196,4.290839918961975,7.5149070501578485,,95.88,96.62,97.74,,79633248.6
sh880639,光热发电,2025-03-21,866.72,866.52,881.5500000000001,864.52,-0.023075503045971647,-0.3530399383617655,10676296.0,0.910678933271214,3.9329279263070838,6.801094485665682,,95.51,95.11,96.24,,9444376.0
sh880560,高端装备,2025-03-21,2079.32,2069.53,2103.13,2060.59,-0.4708270011349847,-0.8969189660291366,118138343.0,0.6482832409298922,2.5286228814608958,6.711457844557778,,95.13,91.73,95.86,,96621690.8
sh880753,绿色电力,2025-03-21,975.3100000000001,972.57,983.6800000000001,968.1700000000001,-0.28093631768360916,-0.6243102955000635,108926184.0,0.5292263166055022,3.642408806572961,4.116173510897969,,94.76,94.36,87.22,,91811374.0
sh880724,地下管网,2025-03-21,1102.0,1106.3,1115.16,1099.46,0.39019963702358934,0.12127135823920554,26407152.0,0.3501324335111189,2.91354257753631,3.13997501445058,,94.38,93.61,80.45,,20524328.4
sh880610,中俄贸易,2025-03-21,1239.19,1232.43,1247.1000000000001,1225.93,-0.5455176365206297,-0.7017741753549189,45316573.0,0.3337865231656023,1.9742340120969537,3.665727383605999,,94.01,86.47,84.21,,35558527.2
sh880736,工业母机,2025-03-21,1401.72,1370.83,1404.09,1368.43,-2.203721142596246,-2.880643858617493,35708482.0,0.3212727964637896,-0.18421972388886765,5.12096928798742,,93.63,58.27,92.11,,30774022.4
