code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880742,固态电池,6.952705295471984,12.511353315168016,22.40108691177076,,100.0,100.0,97.73,
sh880755,钠电池,5.090316374519022,9.115374478061234,17.661665494906597,,99.62,99.62,93.94,
sh880922,钛金属,4.488870633955244,7.170633698980855,9.298444200246237,,99.25,97.74,47.73,
sh880715,磷概念,3.17953024894877,3.416032488141152,3.816968236657736,,98.87,74.06,10.98,
sh880899,钴金属,3.0120930694544468,7.861312255430897,12.459336369551078,,98.5,98.12,73.48,
sh880602,免税概念,2.7773699856864953,4.079944993681717,4.710402333233632,,98.12,81.2,16.67,
sh880761,锂矿,2.345198650332847,5.894101181021871,8.846825294193717,,97.74,94.74,45.45,
sh880535,稀土永磁,2.3183770101625756,8.03228337034132,12.837819070632994,,97.37,98.5,76.89,
sh880717,C2M概念,2.114961784106373,5.594298706509471,11.437385740402206,,96.99,92.11,65.53,
sh880549,可燃冰,2.0621853986917182,3.309129590232174,2.1119517268176846,,96.62,71.05,3.79,
sh880612,镍金属,1.794350938285949,4.70232691183603,7.1094147582697165,,96.24,87.97,29.17,
sh880534,锂电池概念,1.712470528949117,6.681956970065905,12.81577817924122,,95.86,95.86,76.52,
sh880714,氟概念,1.6740164431481963,3.0841297392249833,5.342588120648473,,95.49,65.79,19.7,
sh880632,动力电池回收,1.626418203714275,6.926308769589862,11.86024446056817,,95.11,97.37,69.7,
sh880709,人造肉,1.5650031948289955,4.055900267547097,6.119862218437966,,94.74,80.83,25.38,
sh880618,化肥概念,1.4372588141121412,2.0529833165055855,3.800965829207148,,94.36,51.5,10.61,
sh880564,白酒概念,1.4281540825062056,1.8461843820098522,4.623953343678089,,93.98,46.24,15.15,
sh880727,盐湖提锂,1.2454965272189256,3.3046575965437475,5.337936186930814,,93.61,69.92,19.32,
sh880760,预制菜,1.0087052646124084,2.5481727907652463,4.016750010163839,,93.23,59.4,11.74,
sh880649,POE胶膜,0.9885422078810047,2.5234929139541507,7.1909557948509395,,92.86,59.02,29.92,
sh880707,宠物经济,0.9857077264245895,2.8812564069389035,4.729291619387244,,92.48,63.91,17.05,
sh880953,租购同权,0.9707703778092158,2.6037881716273636,8.189317855745415,,92.11,60.15,39.77,
sh880652,创新药,0.9621907647777039,3.3327547300815885,7.65178183922457,,91.73,71.8,34.47,
sh880572,新零售,0.9585709864261327,2.8809068954330774,5.860045063004771,,91.35,63.53,22.73,
sh880634,含GDR,0.8920767134557028,3.306220221643108,10.261993397485414,,90.98,70.3,54.17,
sh880975,有机硅概念,0.8065495159185421,6.293152416535319,10.052765421667775,,90.6,95.49,51.89,
sh880529,次新股,0.7817937399296149,5.209359728484264,10.924907656145045,,90.23,90.98,58.33,
sh880905,超导概念,0.6898249867414163,6.867561917015119,13.338791313283792,,89.85,96.99,79.92,
sh880797,虫害防治,0.6845263246852085,1.0193699125715883,3.4251265975403955,,89.47,34.21,8.33,
sh880929,维生素,0.6616407629109311,0.3313886573798497,0.38650156519897116,,89.1,24.81,2.27,
sh880567,海南自贸,0.6292833228057404,3.0323916634279025,9.311397885486382,,88.72,65.41,48.11,
sh880530,合成生物,0.6254098440879874,2.624197718175747,8.167366305800172,,88.35,60.53,39.02,
sh880971,降解塑料,0.597790111512797,5.301197113283385,6.768266320795502,,87.97,91.35,28.79,
sh880639,光热发电,0.5589205692618338,4.460700309486665,9.005257960338442,,87.59,84.96,45.83,
sh880743,物业管理概念,0.4649795078200958,2.5908583332551194,8.006006480676508,,87.22,59.77,37.5,
sh880764,鸡肉,0.44578037037981133,1.7061941424536764,0.6534613028384761,,86.84,43.61,2.65,
sh880710,种业,0.3979729908996754,0.7380785997138206,6.023184954295524,,86.47,30.83,25.0,
sh880910,草甘膦,0.35806046028534766,-0.9649424473529788,-1.2983870967741895,,86.09,7.89,0.0,
sh880745,NMN概念,0.3390762463343133,2.167168217976534,5.571536471306682,,85.71,53.76,20.45,
sh880604,PVDF概念,0.30437602914026307,4.62163006141354,7.481232756592604,,85.34,86.09,31.82,
sh880505,稀缺资源,0.26059354337912843,-0.49250918295752344,-0.63467641119338,,84.96,12.41,0.38,
sh880973,医美概念,0.24376483612402744,2.447727421074397,5.9839063643013946,,84.59,58.27,24.24,
sh880768,新冠药概念,0.21744120027542557,1.6081226729374842,4.970075791125228,,84.21,42.48,17.42,
sh880681,减肥药,0.18304306385930058,2.723082902992946,8.67680233104615,,83.83,62.03,43.56,
sh880750,天然气,0.15390497103253686,1.2566897918731446,2.6257106695863452,,83.46,37.22,4.92,
sh880977,BIPV概念,0.1517783361721481,3.244032614175696,8.633100105181303,,83.08,68.8,42.42,
sh880798,超级电容,0.12156428927438956,3.5303730241035947,9.240063930392806,,82.71,76.32,47.35,
sh880684,BC电池,0.09981094632520726,4.878138802426157,11.25380107800531,,82.33,89.47,62.12,
sh880587,聚氨酯,0.005342528958940385,2.313031984934244,8.212108471725887,,81.95,55.64,40.15,
sh880628,钒电池,-0.033571209330873764,1.2906611722857786,5.197230297157618,,81.58,37.59,18.56,
sh880731,新材料,-0.03570055473171019,5.6224006190153775,9.78154876197561,,81.2,92.48,50.76,
sh880671,中特估,-0.09354260619547361,-0.3143943487615819,0.11939768309288112,,80.83,14.29,1.89,
sh880734,工业气体,-0.10308553756764871,2.4225027323717008,3.3459771925784976,,80.45,57.14,7.95,
sh880521,黄金概念,-0.15447697148852635,0.629486896101028,3.015456056983745,,80.08,28.95,6.44,
sh880960,仿制药,-0.16623919445235558,0.5587928543406839,3.4684755641318565,,79.7,27.44,8.71,
sh880557,生物疫苗,-0.1709246226204275,0.7720264738513283,5.055597211365104,,79.32,31.2,17.8,
sh880623,肝炎概念,-0.19214366722590803,0.4945169022857243,5.930921968883074,,78.95,25.94,23.48,
sh880744,汽车拆解,-0.19782963603187653,3.331908166207631,12.178061786230865,,78.57,71.43,71.97,
sh880936,猪肉,-0.20845645516573974,-0.42672270529329204,-0.29470022706411525,,78.2,13.53,1.14,
sh880584,石墨烯,-0.21890041845051833,4.278311425682513,9.718472811415356,,77.82,84.21,50.38,
sh880593,婴童概念,-0.22585341893835986,2.3837596529440397,6.620021276296617,,77.44,56.77,26.89,
sh880741,代糖概念,-0.242426963265574,1.4866238111005847,3.5582378916217294,,77.07,39.85,9.09,
sh880501,含H股,-0.24463383838383423,-1.7197680023635087,-0.5939773942583937,,76.69,5.26,0.76,
sh880705,氢能源,-0.28893452409378684,3.8765796543832387,9.07832295702904,,76.32,79.7,46.21,
sh880646,复合铜箔,-0.2980709118513891,5.64861475855869,13.478863038589095,,75.94,93.23,81.82,
sh880974,烟草概念,-0.3638356029451617,1.7937896636958772,4.049605904362696,,75.56,44.74,12.88,
sh880909,燃料电池,-0.3921986691055146,5.150712843020533,12.599738681483164,,75.19,90.6,75.0,
sh880614,绿色建筑,-0.42061855670102455,2.699541747737988,7.802368277139782,,74.81,61.65,35.23,
sh880704,工业大麻,-0.4323475808490018,0.5818875734078688,5.182832569774298,,74.44,28.2,18.18,
sh880585,风沙治理,-0.440749632708648,0.3696790896501767,3.1239561037772035,,74.06,25.56,6.82,
sh880651,旅游概念,-0.4431466208904,2.007398698058549,7.503148138820337,,73.68,50.38,32.58,
sh880605,装配式建筑,-0.46194623248770883,1.9537120529004914,6.380697050938333,,73.31,48.5,25.76,
sh880537,核电核能,-0.49476111816012525,4.668809965500165,10.199554581447966,,72.93,86.84,53.79,
sh880599,民营医院,-0.5007826439134444,1.1905822108426944,6.42474125415633,,72.56,36.09,26.14,
sh880666,可控核聚变,-0.518316287029863,6.023416193305198,10.671997679015032,,72.18,95.11,57.2,
sh880757,冷链物流,-0.536207698410518,2.354497851016313,5.721735421836227,,71.8,56.39,21.97,
sh880568,生物质能,-0.5563749470640533,2.3452940071388317,5.609404320652578,,71.43,56.02,20.83,
sh880655,钙钛矿电池,-0.5923623072721984,4.642009522826784,10.064346073339014,,71.05,86.47,52.27,
