code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880710,种业,2025-04-10,1820.42,1986.8300000000002,2054.88,1820.42,9.141297063315063,1.129983762845943,19669408.0,34.33149656874346,35.808907967408544,33.660055971153334,43.5156024270442,100.0,100.0,100.0,100.0,17165747.8
sh880626,粮食概念,2025-04-10,860.5600000000001,911.33,926.84,860.5600000000001,5.899646741656593,2.044632559597792,48267569.0,13.568446632188923,13.02616891975692,10.173118305568307,15.279429250891807,99.63,99.63,99.25,97.33,34652036.4
sh880764,鸡肉,2025-04-10,897.35,932.15,946.5500000000001,897.02,3.878085473895353,-0.03646151701358624,14195789.0,8.170677930698345,9.331566168967488,13.650495616869263,21.13237950437281,99.25,99.25,99.62,99.24,13652333.4
sh880602,免税概念,2025-04-10,1106.65,1150.13,1162.13,1105.65,3.9289748339583443,4.620996425095303,51110212.0,4.904410959903682,1.9564562168679078,1.6725453275695967,3.935549169513286,98.88,98.13,96.99,53.82,34471926.4
sh880936,猪肉,2025-04-10,1995.64,2054.03,2072.08,1995.64,2.925878414944584,0.3929637974770195,24205728.0,4.402742692168893,4.635690743391607,7.355354622902843,10.6613725257793,98.5,98.88,98.87,91.6,22796821.4
sh880760,预制菜,2025-04-10,1033.69,1075.68,1086.8,1033.69,4.0621462914413415,2.923081339163547,66276083.0,3.594129203744356,3.241162864354874,4.457262716308352,8.305560869521432,98.13,98.5,98.12,84.73,56164113.2
sh880586,土地流转,2025-04-10,1093.44,1122.99,1134.53,1093.44,2.702480245829671,1.4343651489011844,25783381.0,2.129923515556098,1.6409318827724562,2.1382835522246957,6.162790697674425,97.75,97.75,97.74,73.28,22012913.6
sh880709,人造肉,2025-04-10,1036.97,1066.23,1079.04,1036.97,2.8216824016123887,1.3767530306631803,14496051.0,1.4085712655266258,0.8217183274391582,-1.4647715510867854,5.241183263747007,97.38,97.38,94.36,66.03,11881480.2
sh880903,水产品,2025-04-10,495.29,513.9300000000001,521.73,495.29,3.7634517151567857,2.9527835092850507,6004832.0,0.6935872568036405,-1.6608943571688184,1.6053458808643617,7.934474430326577,97.0,95.51,96.62,82.44,4700774.8
sh880741,代糖概念,2025-04-10,908.69,944.19,947.47,908.69,3.906722864783369,4.2958135424721045,10216914.0,0.4788813332056385,0.042382309623967274,4.907668718472924,12.666459834852773,96.63,97.0,98.5,95.04,7651608.2
sh880955,乡村振兴,2025-04-10,1326.13,1360.89,1375.32,1326.13,2.621160821337274,2.5446078726867105,174460658.0,-0.37335558825466464,-1.8966262975778525,-2.37377867688201,10.70536651237708,96.25,95.13,92.86,92.37,150630277.0
sh880728,航运概念,2025-04-10,1367.3,1376.43,1394.0,1357.99,0.66773934030572,2.638996599654009,33171757.0,-0.471455945623489,-0.663241004027082,1.6730931170500396,6.322513865500801,95.88,96.25,97.37,74.43,27911344.2
sh880642,供销社,2025-04-10,975.5500000000001,1003.48,1016.19,975.5500000000001,2.8630003587719695,1.6007370882987093,18662373.0,-0.7074794929895156,-0.11844685319558623,0.5068007451773715,11.797145690125777,95.51,96.63,96.24,93.51,14233263.0
sh880564,白酒概念,2025-04-10,6792.55,6940.13,6965.25,6774.02,2.172674474240159,2.330104244997866,12025775.0,-1.093368106771564,-3.0938185067791113,-2.952211151896522,2.5163299250492654,95.13,94.01,91.35,43.13,11747964.8
sh880572,新零售,2025-04-10,1096.49,1132.51,1142.67,1096.49,3.2850276792309994,4.107259406341068,136469230.0,-1.2555475146262651,-2.364777488490788,-2.8955310903042153,3.7809851088201674,94.76,94.76,91.73,51.91,112127490.2
sh880671,中特估,2025-04-10,1017.13,1015.25,1018.21,1005.07,-0.18483379705642303,0.7432325156783381,98932067.0,-1.8465703098564212,-2.559697481572487,-1.0342541867311428,0.5397108338284662,94.38,94.38,95.49,26.72,110042430.4
sh880525,高铁,2025-04-10,1245.1000000000001,1239.65,1249.75,1231.28,-0.4377158461167814,0.31884503645678297,51080713.0,-2.1895218557677176,-4.4681457734485175,-5.121081312760212,-0.05240667580422853,94.01,90.26,82.33,21.37,49073431.0
sh880797,虫害防治,2025-04-10,1058.63,1081.33,1091.06,1058.63,2.14428081577131,1.7645730203843524,7885401.0,-2.193418838980443,-5.016513825937263,-1.2952753030524344,5.864327462479069,93.63,88.01,94.74,70.99,7744623.4
sh880567,海南自贸,2025-04-10,3168.62,3223.78,3257.2400000000002,3168.62,1.74082092519773,2.391305038288194,40154432.0,-2.3647277595052474,-4.877429862971649,-7.155076579249009,1.3330734872083472,93.26,88.39,74.06,33.59,35459967.4
sh880923,赛马概念,2025-04-10,755.89,774.32,781.29,755.53,2.4381854502639357,2.671811395308765,17791944.0,-2.377770493456721,-3.6016184251478345,-3.342903507676942,1.7904561588011125,92.88,92.13,89.1,37.4,15961074.6
sh880563,食品安全,2025-04-10,2526.9500000000003,2578.43,2609.18,2526.9500000000003,2.0372385682344154,2.5514262532414733,19418767.0,-2.4921246591764312,-3.4501997700865483,-3.627746693129119,12.032100664346434,92.51,92.51,87.97,94.27,17038174.8
sh880618,化肥概念,2025-04-10,815.48,828.03,838.11,815.48,1.5389709128366058,1.2125508794660789,24858329.0,-2.714038983469036,-6.224306051031158,-2.2350524227826685,3.38614825635839,92.13,79.78,93.23,50.76,23309351.2
sh880757,冷链物流,2025-04-10,1066.1100000000001,1086.53,1097.39,1066.1100000000001,1.9153745861121125,3.0667804970593737,66855971.0,-2.829623402523773,-3.2018673104849182,-2.74264436030327,6.800019658917766,91.76,93.63,92.11,77.86,53984715.4
sh880585,风沙治理,2025-04-10,784.98,806.62,811.45,783.8100000000001,2.7567581339651945,3.038973979024817,6666031.0,-2.9209642672315184,-3.2644152355367995,-4.592820391507491,0.12661370407149874,91.39,93.26,85.34,22.52,4651767.8
sh880707,宠物经济,2025-04-10,1035.31,1065.97,1075.29,1035.31,2.9614318416706187,3.547525377628835,18550401.0,-2.9489420590698923,-1.52247216961523,-0.5949550053620412,11.601197705096533,91.01,95.88,95.86,93.13,15115078.2
sh880651,旅游概念,2025-04-10,1025.77,1051.1,1060.24,1025.77,2.4693644774169576,3.2038253458619215,47766051.0,-3.168154474016349,-3.899428571428576,-4.052068024354405,6.1920974732524225,90.64,91.76,87.22,73.66,41448225.4
sh880505,稀缺资源,2025-04-10,719.91,728.32,733.78,714.21,1.1682015807531612,3.3972657192748335,34575492.0,-3.260855127711282,-6.168513269775833,-5.431409465688497,2.3208766507445855,90.26,80.9,81.2,41.6,33371645.6
sh880501,含H股,2025-04-10,1867.22,1861.98,1867.22,1849.55,-0.2806310986386183,0.7352344472757233,104409901.0,-3.271756296234729,-3.9250793323185595,-2.048481787765921,-2.7051600261267184,89.89,91.39,93.61,5.34,121270692.2
sh880515,通达信88,2025-04-10,2226.98,2215.75,2228.09,2201.83,-0.5042703571653099,1.3827309622837403,80524497.0,-3.301897085200811,-5.32277637246189,-4.9902878484475615,-0.8471011509477822,89.51,86.14,82.71,17.18,79821951.4
sh880637,EDA概念,2025-04-10,1044.21,1041.33,1066.48,1039.41,-0.27580659062833235,0.8639978303193407,5031172.0,-3.6652944169480617,-4.661936369878694,-4.211165383447879,7.68109198076623,89.14,89.51,86.09,81.3,4629725.0
sh880765,海洋经济,2025-04-10,871.0500000000001,875.85,890.87,870.59,0.5510590666437006,1.7684719333511456,34221740.0,-3.7199485539029853,-12.178760866731508,,,88.76,18.73,,,30763368.0
sh880953,租购同权,2025-04-10,607.5500000000001,622.71,626.11,606.97,2.4952678791868927,2.789653521731239,13387984.0,-3.7706108698675633,-5.273966351273229,-6.78831242702752,0.3577817531305927,88.39,86.52,75.94,25.19,12067120.0
sh880609,跨境支付CIPS,2025-04-10,1333.14,1363.57,1378.92,1333.14,2.282580974241253,3.783508136331104,48978780.0,-3.7896534206367183,-5.406830337632074,-9.515182884748107,6.63720966606709,88.01,85.77,62.03,75.57,49588991.2
sh880719,地摊经济,2025-04-10,1837.92,1885.89,1894.28,1837.92,2.6100156698877006,4.864879893238427,11299227.0,-3.8375442979884267,-6.106893032286964,-5.417021916846377,-1.4506309931283101,87.64,82.02,81.58,9.92,10381477.6
sh880910,草甘膦,2025-04-10,1447.74,1462.15,1477.17,1447.74,0.99534446792933,1.3292029633325653,2646151.0,-4.04643623548867,-6.918635371109527,-4.627878155371468,-1.3627011164704772,87.27,76.4,84.96,11.07,2980541.2
sh880594,一带一路,2025-04-10,2246.37,2239.14,2253.2000000000003,2224.6,-0.3218525888433348,1.2136745182593556,233883377.0,-4.0630342292317545,-5.686666807067797,-4.698792103986316,-4.129988011645835,86.89,84.27,84.21,3.44,225922960.0
sh880743,物业管理概念,2025-04-10,988.5500000000001,1016.08,1024.21,988.5500000000001,2.784886955642099,3.7705788635156834,72090424.0,-4.108115249950462,-5.997724139845129,-7.133521610777516,-0.7966882761852645,86.52,82.4,74.44,17.94,60744060.0
sh880911,雄安新区,2025-04-10,1379.2,1380.18,1392.23,1368.6000000000001,0.0710556844547577,1.2537690101167343,86757914.0,-4.162818634428844,-6.220570349180887,-6.494403945692517,-1.1155292853304632,86.14,80.15,78.2,12.21,86067843.4
sh880507,国防军工,2025-04-10,1495.59,1497.99,1521.4,1488.22,0.16047178705394466,1.679970676875464,133303542.0,-4.3154163073680145,-7.529198251808689,-10.299999999999997,4.492947725275198,85.77,73.03,57.52,58.4,121571497.6
sh880593,婴童概念,2025-04-10,2163.37,2234.62,2254.7000000000003,2163.37,3.293472683822,4.832497501888233,37836543.0,-4.340306762385449,-5.199835397231456,-4.807303181723322,5.705271025207992,85.39,87.27,83.83,69.47,35345174.0
sh880745,NMN概念,2025-04-10,1300.1000000000001,1328.67,1338.93,1300.1000000000001,2.197523267440961,3.0799785875543995,9744854.0,-4.520074448285016,-4.47408152994464,-3.577726655877844,0.6514806033013576,85.02,89.89,88.35,27.48,8876986.2
sh880530,合成生物,2025-04-10,1018.33,1039.98,1046.73,1018.33,2.1260298724382056,3.050961662323237,41763296.0,-4.646727669484541,-3.3269193229035876,-1.246783336973356,9.878708477728004,84.64,92.88,95.11,90.08,37021746.0
sh880535,稀土永磁,2025-04-10,771.46,775.35,790.48,771.46,0.5042387162004492,1.5533929717481687,31997517.0,-4.661485871676952,-5.770329229610005,-7.185951303598359,10.40782616125082,84.27,83.52,73.31,91.22,32219893.4
sh880591,上海自贸,2025-04-10,2017.22,2043.97,2061.93,2017.22,1.3260824302753293,3.4732909444354476,27733361.0,-4.72912190097089,-6.14045157942591,-5.682221945355803,3.197972362329149,83.9,81.27,80.08,48.47,26341933.6
sh880941,跨境电商,2025-04-10,1065.95,1091.74,1102.08,1065.95,2.419438059946523,4.764463721943413,114331728.0,-4.825253467469848,-7.26747642911747,-8.55836236933798,0.6545950730196148,83.52,74.91,65.41,27.86,93716812.2
sh880950,军民融合,2025-04-10,1161.56,1167.31,1189.19,1161.56,0.4950239333310376,1.832853528744649,48794400.0,-4.884090446119382,-8.302435192458768,-11.711895685847406,5.057059543523645,83.15,63.3,53.01,63.74,41847152.0
sh880617,IP经济,2025-04-10,960.3100000000001,981.83,991.6800000000001,960.3100000000001,2.2409430288136103,3.692164711100787,54384479.0,-4.910268951023211,-5.486032228875059,-7.568112067180055,2.711552342793788,82.77,84.64,71.43,46.18,47842027.8
sh880521,黄金概念,2025-04-10,1048.44,1068.71,1074.04,1046.93,1.9333485941017112,3.9712420589751662,43956469.0,-4.972302001547179,-5.44397650056625,-5.2057832180237735,6.719458369115849,82.4,85.02,81.95,76.72,40912602.6
sh880605,装配式建筑,2025-04-10,981.8100000000001,997.39,1005.12,981.8100000000001,1.5868650757274754,2.452979424967383,26996689.0,-5.0809874569367475,-5.966926877097722,-7.114985239199467,1.2846030424274346,82.02,82.77,74.81,32.82,27671793.8
sh880919,粤港澳,2025-04-10,1575.23,1579.89,1598.56,1569.73,0.2958298153285604,1.9560138876340893,71702115.0,-5.1259570635039715,-6.236312812691025,-7.106822832145621,0.2633683221851424,81.65,79.4,75.19,24.05,66039729.6
sh880610,中俄贸易,2025-04-10,1107.48,1122.8500000000001,1138.92,1107.48,1.3878354462383173,2.9033056260711065,46136270.0,-5.159088797479572,-7.029600496791543,-6.747003961497877,5.148566773109087,81.27,76.03,76.32,64.5,42288770.0
sh880502,含B股,2025-04-10,1239.39,1245.33,1255.46,1234.52,0.4792680270132748,1.634701705704722,30155614.0,-5.210156951696632,-7.225549794385843,-7.813425322752588,-1.9996222673402952,80.9,75.28,69.92,8.02,30079257.8
sh880734,工业气体,2025-04-10,842.98,842.91,856.6700000000001,841.88,-0.008303874350524333,0.9714901772879703,6641605.0,-5.259076093065085,-5.439757684541169,-3.0614239876714966,2.5475382313222994,80.52,85.39,90.23,44.27,7568544.2
sh880791,网红经济,2025-04-10,896.0600000000001,917.04,924.86,896.0600000000001,2.341361069571223,3.9162360620070613,30700105.0,-5.285010483262931,-7.05707075313936,-8.56481943087324,-1.4984049237908081,80.15,75.66,65.04,9.54,28769107.2
sh880540,创投概念,2025-04-10,1266.59,1269.96,1283.18,1259.74,0.2660687357392778,2.5981580222976364,143083090.0,-5.42378182738924,-7.353584872625407,-8.764619672979112,-1.5244800794032454,79.78,74.16,64.29,9.16,130886567.8
sh880616,大飞机,2025-04-10,1072.71,1073.88,1093.88,1070.5,0.10906955281484024,1.7490667222527456,35290834.0,-5.52652414885193,-8.58962027255934,-10.714612346705454,5.279256492456108,79.4,61.05,55.26,66.41,33555988.2
sh880592,互联金融,2025-04-10,2544.2000000000003,2588.27,2624.07,2544.2000000000003,1.7321751434635526,3.6751157611395024,80079687.0,-5.591686515390826,-8.18514301119897,-12.240317095416831,4.900804506859591,79.03,64.42,50.75,62.21,72998895.8
sh880568,生物质能,2025-04-10,1350.09,1367.3,1383.43,1350.09,1.2747298328259624,2.3144787745908557,14702332.0,-5.76713669382073,-6.256856077226858,-4.1305277623912335,7.456657392999166,78.65,79.03,86.47,80.15,16159025.6
sh880627,超临界发电,2025-04-10,1095.1100000000001,1098.9,1112.77,1092.98,0.346083955036477,1.3193925815285112,44187221.0,-5.789460147629944,-6.133884565776315,-4.060554735858779,3.200540936496332,78.28,81.65,86.84,48.85,49860236.0
sh880557,生物疫苗,2025-04-10,2580.84,2608.36,2634.8,2580.84,1.0663194928782869,2.2757928416826,15321182.0,-5.789464179293158,-4.188247048538408,-3.0042950374653654,2.6283070240324946,77.9,91.01,90.6,45.04,16884205.2
sh880715,磷概念,2025-04-10,1726.48,1742.38,1768.73,1726.48,0.9209489829016317,1.8798641118446202,19331545.0,-5.820351772374943,-10.606837957642423,-5.845798028704818,1.3247266806234004,77.53,33.71,79.7,33.21,19074609.4
sh880524,含可转债,2025-04-10,1286.8,1288.58,1301.97,1282.3500000000001,0.13832763444202462,2.1377446278960877,96499828.0,-5.833089739842167,-8.742732094927163,-8.839571852030026,0.330911837300385,77.15,59.93,63.91,24.81,97497133.4
sh880528,军工信息化,2025-04-10,1176.07,1180.79,1206.66,1176.07,0.4013366551310744,1.9231599209329264,22231723.0,-5.844124776728754,-8.293853585796606,-14.869180911732261,5.990754454467928,76.78,63.67,30.08,72.14,19957785.8
sh880967,数字货币,2025-04-10,1544.5900000000001,1570.1000000000001,1599.76,1544.5900000000001,1.6515709670527445,3.774644908426361,31558166.0,-5.850113332453855,-8.012912524093807,-13.625886378514561,5.0873776010816,76.4,66.29,39.1,64.12,24013094.8
sh880973,医美概念,2025-04-10,897.44,914.23,919.83,897.44,1.8708771617043995,3.0838444885441074,17573931.0,-5.858184364445174,-5.21792319814216,-4.898472933050391,1.7586233763342562,76.03,86.89,83.08,37.02,18446634.4
sh880929,维生素,2025-04-10,1464.99,1498.5,1505.34,1464.99,2.2873876272192977,3.242297304745634,18805580.0,-5.900896092234076,-4.816652163142409,-3.1275858502275655,-0.9884635206744874,75.66,88.76,89.47,14.89,19105855.4
sh880940,PPP概念,2025-04-10,435.57,439.31,444.05,435.14,0.8586449939160202,1.970660600714913,65181955.0,-5.909188263011355,-7.698287635255796,-8.412208647792186,1.1442648616291295,75.28,70.79,67.67,31.68,67231937.0
