code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880747,AI医疗概念,14.329942052895838,,,,100.0,,,
sh880644,DRG-DIP,9.442772114661002,24.624358512430476,36.6118701964133,,99.62,100.0,99.62,
sh880703,人形机器人,9.267918462774904,10.278421275785155,23.419823809753048,,99.25,91.7,94.68,
sh880675,减速器,6.519893677721034,8.748374997336072,16.301366740866243,,98.87,84.91,80.23,
sh880736,工业母机,5.895006444916895,6.478761814187961,12.650811600138923,,98.5,70.57,66.92,
sh880746,国资云,5.571836983695988,13.789702365219858,24.607499858812922,,98.12,96.98,95.82,
sh880631,一体压铸,5.404123950310291,6.110716293475615,12.903335026240036,,97.74,67.17,68.06,
sh880695,PEEK材料,5.303672777089186,4.332089130188899,12.068037837368761,,97.37,41.89,63.12,
sh880685,液冷服务器,5.100079236572852,13.260517679205218,20.868297398594326,,96.99,96.23,90.11,
sh880688,新型工业化,5.015491103455338,7.5133171912832974,14.975099042802032,,96.62,78.87,76.05,
sh880615,家庭医生,4.903124882204368,14.62005766062604,20.829489085955565,,96.24,97.74,89.73,
sh880674,英伟达概念,4.744349803042391,13.377652075091229,24.928914414838555,,95.86,96.6,96.58,
sh880689,华为算力,4.6495754702829295,15.75982344351521,32.86259796406159,,95.49,98.87,99.24,
sh880656,CPO概念,4.570938860197105,8.9294943477076,16.958087819840184,,95.11,85.28,82.51,
sh880976,新冠检测,4.568433195358623,8.106069906522361,11.85693287604115,,94.74,82.26,61.98,
sh880904,机器人概念,4.542455656077715,7.763924174320902,16.33796636201761,,94.36,79.62,80.61,
sh880633,汽车热管理,4.277027960753599,6.086759560109978,14.227926026222182,,93.98,66.42,73.76,
sh880664,机器视觉,4.262877442273538,7.39114526161726,16.986129072259914,,93.61,77.36,82.89,
sh880672,存储芯片,4.149474322213664,5.573628451025958,13.190386109515906,,93.23,61.89,69.2,
sh880902,特斯拉概念,4.1195842799633065,5.63560403676866,12.013346375976507,,92.86,62.26,62.74,
sh880696,小米汽车概念,4.012396287672582,6.311696582700677,14.302961501382994,,92.48,69.06,74.14,
sh880913,基因概念,3.9868702820243573,7.817402486069436,11.735074626865671,,92.11,80.0,61.22,
sh880550,PCB概念,3.940599015545465,6.52985606384493,13.344755955178833,,91.73,72.08,69.58,
sh880660,工业软件,3.9304106518664783,8.675433864697446,22.390623527070485,,91.35,84.53,93.16,
sh880933,智能医疗,3.8707310951948903,9.607980280178996,16.278500162086228,,90.98,89.43,79.85,
sh880658,高压快充,3.8627027409873227,7.205519510189173,12.649075301031276,,90.6,76.23,66.54,
sh880738,数字孪生,3.8542372649291723,9.238656902349618,17.195853032971776,,90.23,87.17,84.41,
sh880733,人脑工程,3.60141972511705,9.78106044844198,16.59782423933367,,89.85,90.19,82.13,
sh880799,数据中心,3.5596482566667476,11.20792322645585,18.975438135008062,,89.47,93.21,86.69,
sh880607,东数西算,3.5567164282786834,14.888058263650738,27.22687354379496,,89.1,98.11,98.1,
sh880523,铜缆高速连接,3.324150195323905,6.875287412645403,16.44844920488895,,88.72,73.58,80.99,
sh880739,边缘计算,3.3192026150925757,11.43802820586619,24.677624742026616,,88.35,93.96,96.2,
sh880634,含GDR,3.1669507777541073,5.569713405742793,8.75779187959791,,87.97,61.51,48.29,
sh880944,无人驾驶,3.1081520830951392,7.084463687099829,15.194332401507316,,87.59,75.09,76.81,
sh880560,高端装备,3.0882409287712242,5.160447365335341,9.199334373133716,,87.22,55.09,50.57,
sh880577,安防服务,3.0871147260274068,8.000538182959804,16.53193708156604,,86.84,81.51,81.75,
sh880606,辅助生殖,3.073623188405805,6.817499128888471,9.392380764876695,,86.47,73.21,52.09,
sh880635,先进封装,3.0064715574202205,4.103686537058504,9.346460029390812,,86.09,38.11,51.33,
sh880729,CXO概念,2.9870990613295456,6.482971840188689,9.856630824372758,,85.71,70.94,55.13,
sh880686,华为汽车,2.98133628835775,4.649333220210861,12.165502418054785,,85.34,48.68,63.88,
sh880545,云计算,2.9800255609576,14.011319626277285,27.13804686419794,,84.96,97.36,97.72,
sh880650,血氧仪,2.9576488810989288,7.163282449873143,11.428445385565556,,84.59,75.85,60.46,
sh880697,飞行汽车,2.944671246971353,6.928078437321172,15.649236367975172,,84.21,74.34,78.33,
sh880673,混合现实,2.9406290712823413,8.000747098625505,17.203795835636626,,83.83,81.89,84.79,
sh880901,信息安全,2.9174523360569804,9.370461641222327,21.970475040348525,,83.46,87.55,91.63,
sh880978,DeepSeek概念,2.9171086528261947,21.12537899054754,,,83.08,99.62,,
sh880667,数据要素,2.894852533593295,11.857662337662344,22.648151101592596,,82.71,95.09,93.92,
sh880537,核电核能,2.8782908570947896,5.4486516311469835,8.694724868477198,,82.33,58.87,47.91,
sh880601,智慧政务,2.8587131760222873,11.693695987777119,25.226165622825334,,81.95,94.34,96.96,
sh880905,超导概念,2.8253281039068767,5.351633152463009,8.454726980141714,,81.58,56.98,47.15,
sh880948,人工智能,2.8092269721228913,9.113012640543761,18.95814416683752,,81.2,86.42,86.31,
sh880529,次新股,2.796173657100809,3.632937025081695,4.161292922779292,,80.83,32.08,15.97,
sh880520,智能电网,2.784455801755148,6.974821528555442,12.352411492837657,,80.45,74.72,64.64,
sh880954,大数据,2.738587595198072,11.124453995140392,22.586067986737323,,80.08,92.45,93.54,
sh880762,信创,2.7309236947791193,12.220747373394225,25.49415898627172,,79.7,95.47,97.34,
sh880930,汽车电子,2.7178716847713114,5.859865002090658,13.839120822649619,,79.32,63.77,71.86,
sh880951,新能源车,2.624236643938005,4.351067140468845,9.483203741951174,,78.95,43.77,52.85,
sh880916,国产软件,2.616507981960048,10.271216266244853,22.233710308366273,,78.57,91.32,92.02,
sh880726,MCU芯片,2.5890405661471716,3.5349445317149897,12.42676272712826,,78.2,29.43,65.02,
sh880957,工业互联,2.55600424120741,7.215084638833047,14.683585817177324,,77.82,76.6,74.9,
sh880646,复合铜箔,2.5284971650183286,5.861590516297066,9.7791240691657,,77.44,64.15,54.75,
