code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880523,铜缆高速连接,6.830674885612598,7.041547277936955,2.970744293950567,-5.521718055175029,100.0,95.17,48.7,31.2
sh880797,虫害防治,6.4311587023548,12.393491470947637,15.186529075203502,23.708842334125624,99.63,100.0,100.0,100.0
sh880656,CPO概念,6.239939578465381,7.590374116814691,4.0041774684725695,-3.797425068818716,99.26,98.14,69.52,42.86
sh880598,博彩概念,6.1320921985815735,10.752678224508294,10.930217473892935,3.5184352517985573,98.88,98.88,97.77,74.44
sh880670,光通信,5.408471381145419,6.794557593171646,3.6635385221157613,-2.78931659435675,98.51,92.94,64.31,48.12
sh880579,智谱AI,4.792618169231666,5.900319074513272,1.8887128680363352,-12.586353809426566,98.14,86.99,26.02,2.26
sh880521,黄金概念,4.728052941784733,4.700085283805566,7.505262971677262,11.11527596200439,97.77,66.54,91.08,96.24
sh880669,算力租赁,4.6438907256583395,6.041511558226942,2.353951588873504,-7.897828984204336,97.4,88.1,37.55,13.53
sh880596,体育概念,4.604039105578317,7.336749003762799,7.497948910489072,6.740215537774352,97.03,96.65,90.71,86.84
sh880974,烟草概念,4.553306156291037,7.551796439105862,8.465342986165858,8.676968746633463,96.65,97.77,92.94,90.98
sh880550,PCB概念,4.381775399871146,5.661888761289036,4.673520695515387,-4.807127347043039,96.28,84.76,78.81,35.71
sh880612,镍金属,4.376323229249879,4.204584287865942,3.617050731842375,-5.754481558643743,95.91,57.62,62.08,28.95
sh880674,英伟达概念,4.332892326480753,5.473391805344785,1.9297053657243213,-9.180102763997155,95.54,81.04,27.14,7.89
sh880607,东数西算,4.1427474496325445,5.890488370709646,2.8342419756652415,-8.288253477588858,95.17,86.62,46.47,12.03
sh880535,稀土永磁,4.113800029393033,3.6087751371115084,3.1962417150209976,1.6549678931445655,94.8,46.1,51.3,66.92
sh880799,数据中心,4.089577748723605,5.289289170958034,2.795149783961981,-6.250287811905874,94.42,76.58,44.98,24.44
