code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880535,稀土永磁,2025-07-11,961.57,994.4300000000001,1005.96,958.89,3.4173279116444992,4.891040651435574,58904808.0,7.20923713829833,5.948220754314937,7.425812096922302,26.793660508230378,100.0,97.75,85.39,97.74,33254189.4
sh880729,CXO概念,2025-07-11,761.41,773.5,780.29,760.3000000000001,1.5878436059416128,1.7789941840574697,13796097.0,4.951086145371164,7.153741722771723,6.930063453004687,22.80506779284286,99.63,99.25,78.65,93.58,11851710.4
sh880737,HJT电池,2025-07-11,941.7,939.03,942.6700000000001,933.1,-0.2835297865562358,0.10553920941538397,26387015.0,4.780236333813126,5.068644892752849,11.162014347609905,13.653748396310906,99.25,94.38,97.75,39.25,20750830.0
sh880638,TOPCon电池,2025-07-11,626.82,625.47,627.38,620.24,-0.21537283430650309,0.09922381371529898,26522996.0,4.2606390958643825,4.796930500636676,10.743816285699115,12.674965322188392,98.88,92.88,97.0,27.17,23321101.0
sh880555,财税数字化,2025-07-11,1736.65,1774.0,1785.6100000000001,1721.5900000000001,2.1506924250712522,2.26670048654507,28791234.0,4.258495245483496,2.187762813792471,7.872110134140864,16.877384160281462,98.5,62.92,89.51,70.94,20684339.4
sh880592,互联金融,2025-07-11,3204.29,3267.0,3287.33,3186.39,1.9570638113279397,2.245200703542105,128398780.0,4.237791064967533,4.022390126947428,9.285413223969874,23.498325382364715,98.13,88.76,94.01,95.09,100932287.4
sh880647,数据确权,2025-07-11,1600.24,1630.43,1639.58,1584.57,1.8865920111983236,2.250164623247941,30054387.0,4.218788951886632,3.5838172323096273,9.608739495798325,20.441601229214523,97.75,83.52,95.51,89.81,25053255.6
sh880655,钙钛矿电池,2025-07-11,758.64,759.1,762.08,752.48,0.060634820204581406,0.23106885851984504,29562159.0,3.96493871122372,5.33253777734608,12.686301288522062,20.808466618922573,97.38,96.25,98.5,90.94,23357928.6
sh880701,Sora概念,2025-07-11,1735.17,1754.32,1765.19,1715.69,1.1036382602280965,0.9477227608826855,12184451.0,3.9239846452774785,2.3123983040468366,4.34492972574303,16.76706092211846,97.0,64.79,29.59,70.19,12563612.8
sh880684,BC电池,2025-07-11,869.26,863.15,869.66,858.64,-0.7028967167475799,-0.398107546734372,12104603.0,3.903842449922945,4.9677733187400985,13.648632635057734,15.82330287293856,96.63,93.26,99.25,61.51,12139759.2
sh880899,钴金属,2025-07-11,866.0500000000001,882.4300000000001,894.24,862.37,1.8913457652560468,2.44494235926489,23921508.0,3.8079664964826065,4.528547737502953,8.083975356123618,17.66674667306718,96.25,91.39,90.26,79.62,16147861.6
sh880689,华为算力,2025-07-11,1276.8500000000001,1298.04,1302.31,1266.1200000000001,1.6595528057328446,1.6691077988298275,30433445.0,3.6806287740822397,1.3230920544224034,5.584928988595861,13.229470158237211,95.88,44.19,53.18,32.08,22948067.6
sh880681,减肥药,2025-07-11,1166.06,1180.73,1194.15,1166.06,1.2580827744713028,1.435542344633256,11617873.0,3.632804957255975,6.6593797707337865,4.1373410241484665,25.498761731662455,95.51,98.88,25.84,96.98,10431176.6
sh880644,DRG-DIP,2025-07-11,1211.01,1240.48,1241.3,1201.99,2.4335059165489987,2.4571952458434243,6712813.0,3.608178538019513,3.9781395114918405,10.634654489672158,15.59780076414128,95.13,88.01,96.25,58.11,4585536.6
sh880959,知识产权,2025-07-11,1078.4,1087.28,1091.18,1066.92,0.8234421364985053,1.124452422362543,19579121.0,3.4706559701563666,2.2715942547007373,6.175540017968051,17.11079037504577,94.76,64.04,64.79,73.21,14237636.0
sh880540,创投概念,2025-07-11,1471.07,1481.3700000000001,1488.66,1465.54,0.700170624103556,0.7186565134620793,149613682.0,3.462798315395421,4.279972123865794,6.900234530037896,14.723717328170395,94.38,89.89,77.9,49.06,130202745.2
sh880649,POE胶膜,2025-07-11,803.2,804.15,808.82,796.9200000000001,0.11827689243027038,0.3644396740012157,7869591.0,3.4249922831567137,5.0366384095925865,10.560398163169893,19.76319904683892,94.01,94.01,95.88,88.68,5351771.8
sh880744,汽车拆解,2025-07-11,1127.79,1140.64,1145.25,1121.57,1.1393965188554729,1.3388771911120756,11722315.0,3.4209500321875863,3.863559792753679,4.543246537802359,14.705202079625113,93.63,86.52,32.96,48.3,11569964.8
sh880747,AI医疗概念,2025-07-11,1176.44,1191.79,1192.97,1174.43,1.304783924382026,1.29617352576199,21181336.0,3.3624741981925776,4.994273632279089,7.520547080104278,16.69571518094939,93.26,93.63,86.52,69.81,17939821.0
sh880668,知识付费,2025-07-11,1222.1100000000001,1228.67,1232.39,1210.25,0.5367765585749191,0.4644355227761521,6389530.0,3.182814481385998,2.2102986440395878,3.2747476275731158,9.629266116439883,92.88,63.3,15.36,9.81,5623474.2
