code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880516,ST板块,5.878634639696578,-0.7286292009482609,-4.7510202261222485,4.357545994282774,100.0,94.76,90.64,75.19
sh880758,汽车芯片,5.748745367774766,-2.9516220116709513,-8.970737104786108,7.731635624033539,99.63,86.52,69.29,91.6
sh880726,MCU芯片,5.34884446246453,-3.1501481410685206,-9.220074176267179,7.327147941026957,99.25,85.39,68.16,90.84
sh880521,黄金概念,4.105884664689197,-1.197083662649745,-4.762760757727513,8.97061704211557,98.88,92.88,90.26,93.51
sh880719,地摊经济,3.411651793052606,-1.6584977207632412,-5.056253620824802,0.5620497800786994,98.5,90.64,89.14,33.97
sh880717,C2M概念,3.342810265145335,-3.1674314349086408,-7.196040940276682,13.937736904244069,98.13,85.02,79.03,99.24
sh880791,网红经济,3.259399808078167,-2.4808963770056147,-7.61298001873244,0.4551048120173151,97.75,88.39,77.53,32.44
sh880593,婴童概念,3.119098549194055,-1.5958559843531783,-6.20606563849575,8.54534577537438,97.38,92.13,82.77,93.13
sh880596,体育概念,3.076500899472512,-4.527771698073247,-8.988484240706962,0.2966830831306,97.0,78.28,68.91,30.53
sh880646,复合铜箔,2.950410409653137,-7.593847964599765,-13.621504966834873,1.6735776457842855,96.63,47.57,42.32,48.85
sh880695,PEEK材料,2.9451278024949845,-8.284304200831627,-15.44667679344245,1.2431685784637603,96.25,37.83,29.96,42.37
sh880672,存储芯片,2.8863645890095047,-5.809759167446938,-12.9607171478621,2.855323036179702,95.88,68.16,46.07,62.6
sh880952,芯片,2.875027208923364,-6.508698581067351,-11.379369761101144,1.8521970085271011,95.51,60.3,56.18,51.53
sh880505,稀缺资源,2.8476493848857753,-1.596142982882509,-4.865565109160874,2.551956408641609,95.13,91.76,89.51,59.54
sh880941,跨境电商,2.8019491820396647,-2.6194773192656173,-8.173584349917784,2.0355655763041547,94.76,88.01,73.78,53.44
sh880718,小红书概念,2.786471479050978,-5.973512624909949,-12.002904137531656,,94.38,65.92,52.81,
sh880635,先进封装,2.756238217731677,-7.411994075759976,-11.945536439018966,-0.8627949898758369,94.01,49.06,53.18,22.52
sh880716,光刻机,2.7032229290392173,-5.577807895168463,-5.362542665438075,5.824218882272425,93.63,70.41,86.52,84.73
sh880683,星闪概念,2.6168487095895365,-8.772107993250422,-15.954889598986677,0.8253973735786513,93.26,26.22,25.09,38.17
sh880501,含H股,2.5811233203364203,-0.7312471740181237,-2.0914067786184543,0.6057286125127792,92.88,94.38,96.63,35.11
sh880566,AI眼镜,2.5745860826620115,-10.641299173029118,-17.855425462365126,-2.8871826973440484,92.51,7.87,8.24,9.16
sh880960,仿制药,2.561852787473229,-3.5612290229285803,-2.621870279672278,2.0864324308761395,92.13,83.15,95.88,54.96
sh880529,次新股,2.5222440458941175,-5.794114166239295,-11.601284507250798,-5.458450453303776,91.76,68.91,55.06,3.05
sh880975,有机硅概念,2.420170259956289,-7.122363867609227,-7.599276119293186,4.763414044189385,91.39,53.56,77.9,78.63
sh880742,固态电池,2.4076232261602826,-8.707449734156326,-14.83643660992212,0.5086593193653899,91.01,27.34,34.08,33.21
sh880754,培育钻石,2.4010065354908683,-4.947283049472828,-9.744326932949999,3.3193850204523034,90.64,76.03,64.79,67.94
sh880572,新零售,2.357595076423169,1.502561183836093,-3.5101300171469507,5.7818132043619075,90.26,97.38,94.38,84.35
sh880706,分散染料,2.320556030381704,-5.995822036534959,-7.234129652913834,1.2543086939869719,89.89,65.54,78.65,42.75
sh880720,抖音概念,2.2878723007168755,-6.505378502047043,-14.1531685923305,0.23883551548664617,89.51,60.67,37.83,30.15
sh880637,EDA概念,2.2711340305186623,-1.8659638970540793,-5.82981846477616,6.65478253031957,89.14,90.26,84.27,88.55
sh880682,华为海思,2.261995568631736,-7.864056223256721,-15.32133753411885,-0.9019711369236183,88.76,42.7,30.71,21.76
sh880969,无线耳机,2.245695283172844,-11.411463166732949,-18.68685024965826,-3.92003680875741,88.39,2.62,4.12,6.11
sh880621,NFT概念,2.165321675660392,-4.089335116615677,-9.959665975799581,1.7354633084577076,88.01,80.52,62.92,50.0
sh880945,OLED概念,2.159938833590558,-8.429522365139707,-12.787148788550928,0.09780527732303756,87.64,34.08,47.57,29.77
sh880681,减肥药,2.0930206872176615,-6.249746440017856,-3.9517025676195194,6.760143680484165,87.27,61.8,92.51,88.93
sh880795,口罩防护,1.9892469378812283,-7.392413697280508,-11.22244488977957,1.5857950451698688,86.89,49.44,56.93,47.33
sh880608,第三代半导体,1.9340388599585534,-7.653754844469685,-12.546118370484239,-0.5821637267216517,86.52,46.44,48.31,23.66
sh880617,IP经济,1.931087866534953,-2.6847530143912834,-7.7315262988060685,2.935458986886097,86.14,87.27,76.78,63.74
sh880961,小米概念,1.9227730999011206,-10.043277970583365,-16.43478761478012,0.6343630659725985,85.77,14.98,21.72,35.5
sh880668,知识付费,1.9185761715560856,-4.122576460950301,-5.524583133624283,6.977386336586533,85.39,80.15,85.02,89.69
sh880966,消费电子概念,1.9132911306976919,-10.486662714878491,-17.31876916338152,-1.8319280750453526,85.02,10.11,12.73,16.03
sh880767,电子纸,1.906169765813437,-8.77014925373134,-14.344170403587453,-7.888444614117218,84.64,26.59,37.08,1.15
sh880965,超清视频,1.8756818194799019,-8.444761547898306,-15.475490939419224,-1.3767783386874677,84.27,32.96,29.59,17.94
sh880959,知识产权,1.8566168315514053,-6.423345764300715,-11.510444769906725,-0.5468741539694455,83.9,61.05,55.43,24.81
sh880627,超临界发电,1.843661843661848,-3.8158754168242215,-3.5772133576868703,3.8682852581950478,83.52,82.02,94.01,70.99
sh880686,华为汽车,1.830198693070617,-10.450972098653788,-17.126158290083747,0.9146792459032715,83.15,10.49,13.86,39.31
sh880930,汽车电子,1.8135469374076285,-10.754961401954233,-17.49437927119738,-1.499930903253932,82.77,6.74,10.49,16.79
sh880567,海南自贸,1.8062646954817074,-0.2804414141782452,-6.859247781457611,2.1860016190298204,82.4,95.88,80.52,56.87
sh880675,减速器,1.7755240310402431,-10.2106839371214,-18.927385118706486,10.74536569052922,82.02,13.11,3.37,96.95
sh880589,智能穿戴,1.7491753887453054,-10.28039736600228,-17.194496521590917,-2.053103021694802,81.65,11.99,13.11,14.5
sh880587,聚氨酯,1.7391327024228964,-6.5499986825747865,-7.95553206749463,2.9301110730021396,81.27,59.55,74.91,62.98
sh880909,燃料电池,1.7301755952193743,-9.351611168377172,-13.782189613005313,0.9797742150885247,80.9,20.6,41.2,39.69
sh880639,光热发电,1.7246701134346898,-7.784591708249778,-7.857642124883501,3.9711333701396123,80.52,44.19,76.4,71.37
sh880714,氟概念,1.7239385502192617,-6.056174883140142,-8.897537114564214,-3.1312605091845636,80.15,65.17,70.41,7.63
sh880550,PCB概念,1.7149157791019665,-11.835398422037247,-18.25551945399355,-2.5699989513265686,79.78,1.5,5.62,10.69
sh880568,生物质能,1.7062824544723298,-3.8391591466998554,-5.398676181470618,8.072212378376697,79.4,81.65,86.14,91.98
sh880919,粤港澳,1.7032831399654391,-3.911590051488756,-7.929795609647094,1.0731314554581317,79.03,80.9,75.28,41.22
