code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880632,动力电池回收,-0.9898235013515722,-1.4988531203037225,3.689878160472926,-5.278570070355581,81.41,59.11,68.16,42.11
sh880599,民营医院,-0.9930005174714762,0.7041902366323072,2.7472838068535177,-0.5210328710443579,81.04,85.5,49.44,65.04
sh880899,钴金属,-1.0180400805200551,-1.9321646341463494,0.9902932942623233,-4.1506294852375225,80.67,52.79,22.1,47.37
sh880598,博彩概念,-1.0273220041019604,-0.3838338225332971,2.908443530498195,-3.352884374664711,80.3,78.81,53.93,50.0
sh880671,中特估,-1.046125496669681,-0.5363688983214265,1.3337002565186218,1.522282833454769,79.93,75.84,27.34,73.31
sh880612,镍金属,-1.0656148259454046,-1.8399801217542477,-1.4764380931003962,-4.467740375314366,79.55,54.65,4.12,45.49
sh880633,汽车热管理,-1.068713038580682,-2.390197481297285,5.458993756003849,-1.3728435267199135,79.18,47.21,90.26,59.77
sh880563,食品安全,-1.1063154788254481,-1.1041265484701746,1.9117893040159428,1.735817264816486,78.81,66.91,38.2,74.44
sh880590,网络游戏,-1.1549604881938347,-1.479289940828421,3.261774966392572,-10.037505927660984,78.44,59.85,59.93,24.81
sh880628,钒电池,-1.1750463581249204,-0.6912931816865364,2.026484154143726,-1.3409300184162087,78.07,71.75,40.07,60.53
sh880502,含B股,-1.1794013467751219,-1.1324516721965217,0.32958434434846584,-6.211441701700071,77.7,66.17,15.36,40.6
sh880611,核污染防治,-1.2742849301103698,-0.6529887551785407,2.5578885200497004,0.19498219295279728,77.32,72.86,44.94,67.67
sh880922,钛金属,-1.2743130314199158,0.2928659341311146,3.441973571515966,6.845863414480036,76.95,82.16,63.3,92.48
sh880572,新零售,-1.2906485019840375,1.3570609840783732,3.78578894162398,7.127382057744169,76.58,89.96,70.04,92.86
sh880705,氢能源,-1.305798787581891,-0.8961785593506799,5.171204384920314,2.633045194772121,76.21,69.14,87.64,79.32
sh880534,锂电池概念,-1.315908433386359,-1.3484628698217982,4.203361352560142,-1.7759120277882623,75.84,61.71,74.53,56.77
sh880615,家庭医生,-1.3431048249115896,-0.6746669728984744,3.5476629919688696,-6.705557702852105,75.46,72.12,65.54,37.22
sh880718,小红书概念,-1.3592233009708798,-0.5925640106937191,4.1725233464908085,-6.805047155591925,75.09,74.72,73.41,36.47
sh880697,飞行汽车,-1.370960447597258,-2.46052993080359,4.430747761367626,-6.685900805633316,74.72,46.1,77.9,38.35
sh880715,磷概念,-1.397315683029976,1.9266169627003116,4.466273374888696,6.516816951441662,74.35,91.82,78.65,90.98
sh880704,工业大麻,-1.4146274229723366,0.7606997413108774,3.3617529985155326,4.668023572920421,73.98,86.25,62.55,87.59
sh880525,高铁,-1.4263897854117746,-2.3853697323084955,0.06552661019656458,-4.271112843917457,73.61,47.58,11.24,46.62
sh880696,小米汽车概念,-1.4321142116669239,-1.2512030798844997,6.839628353016214,0.4150007207508022,73.23,63.94,96.63,68.42
sh880586,土地流转,-1.4400183756946072,0.4058967528259849,1.298430079994195,1.2010268598227514,72.86,83.64,26.22,71.8
sh880759,换电概念,-1.4738571037503423,-2.3347443829371706,4.2002501389660996,-3.5553507117132677,72.49,48.33,74.16,49.25
sh880964,特高压,-1.4814040382919558,-1.0238518200541669,4.26669104134394,1.0716434197456604,72.12,67.66,75.28,71.05
sh880724,地下管网,-1.48490062728176,-0.33526139336109706,3.3505253104106902,1.7585435121969306,71.75,79.55,62.17,74.81
sh880791,网红经济,-1.492329703521178,0.41423174696415543,3.592176202616293,-0.666259229944588,71.38,84.01,67.42,63.91
sh880587,聚氨酯,-1.5393066799060273,1.0950395181826167,4.52434807857951,4.026081255008651,71.0,88.85,79.4,85.71
sh880911,雄安新区,-1.5543717573846427,-1.755662757492582,0.9917991321757746,-4.369855620024287,70.63,55.39,22.47,45.86
sh880618,化肥概念,-1.5712591007420174,0.4033645347664816,1.4638532550053984,1.1110978363460422,70.26,82.9,29.21,71.43
sh880553,页岩气,-1.584539606639579,-1.4265227564344451,3.169929477327904,6.2503235731349305,69.89,60.59,58.05,89.85
sh880750,天然气,-1.5953111406200038,-0.4133495213116012,2.8100960618469895,5.334718804834759,69.52,77.7,50.94,88.72
sh880627,超临界发电,-1.596411811121723,-0.5256131453664548,4.407254653130277,6.287175346521323,69.14,76.21,77.15,90.23
sh880540,创投概念,-1.6016045541020874,-1.608134313501397,1.753048199293894,-6.211036062946739,68.77,56.88,34.83,40.98
sh880919,粤港澳,-1.64563249136791,-1.8945521180901537,0.26047385501306586,-2.867999905444052,68.4,53.53,13.48,52.26
sh880795,口罩防护,-1.658772140000364,-0.7016041984590715,5.0762121072877475,1.3954696328578375,68.03,71.38,86.52,72.93
sh880549,可燃冰,-1.7118702287400756,-1.5662735186745436,2.3012659151435466,6.7714005041235925,67.66,58.36,42.32,91.73
sh880591,上海自贸,-1.7635977578495998,-0.45226904640774945,1.1443014923816053,-1.4098569804099181,67.29,76.95,23.22,59.02
sh880755,钠电池,-1.7710985190659945,-2.709883823389847,3.47024985222244,-4.115006412997002,66.91,45.35,63.67,47.74
sh880537,核电核能,-1.7817831084016245,-0.9121498659258487,5.06753829795612,6.452642582972223,66.54,68.77,86.14,90.6
sh880558,节能环保,-1.80294368711037,-0.5966430877308415,4.358378234028182,2.68960560179925,66.17,74.35,75.66,80.08
sh880933,智能医疗,-1.8202342316918418,-1.8944831829368347,3.138433343664504,-6.449917496791535,65.8,53.9,57.3,39.47
sh880686,华为汽车,-1.8359410968897927,-1.860270790845231,5.967855395155386,-1.3840067172356751,65.43,54.28,93.26,59.4
sh880637,EDA概念,-1.840371048546774,-3.3893808548009496,-1.321236019099059,-4.283396626575908,65.06,34.94,4.49,46.24
sh880567,海南自贸,-1.8551512315684637,-0.5398389602020659,-0.9900660548348816,-2.964926796141265,64.68,75.09,5.99,51.5
sh880942,虚拟现实,-1.8660847692654858,-2.9293552228649156,2.931460205427716,-10.92670647465168,64.31,42.38,54.68,19.55
sh880604,PVDF概念,-1.872468625925272,-2.2401335731820127,4.885746883763575,-1.8362357167806098,63.94,49.81,83.9,56.39
sh880720,抖音概念,-1.8804038938267098,-2.2095452354169987,1.9165349550436028,-10.583784081621406,63.57,50.19,38.58,21.05
sh880753,绿色电力,-1.8831288910805544,-1.2715149635602385,2.9004557551205234,2.596467858370577,63.2,63.57,53.18,78.57
sh880646,复合铜箔,-1.9042431257731085,-2.522609891968697,2.7615968044889305,-3.4998213807269862,62.83,45.72,50.19,49.62
sh880902,特斯拉概念,-1.9138415229069894,-2.8565718786368377,3.6913139059817857,-4.92598822346425,62.45,43.12,68.54,44.74
sh880692,短剧游戏,-1.9153007267208921,-2.167965628437385,1.5675174466839303,-10.734720137250687,62.08,50.56,30.34,20.68
sh880664,机器视觉,-1.9154827645883388,-3.603457339889282,3.5769764331580634,-9.389715714202651,61.71,30.48,67.04,27.44
sh880731,新材料,-1.9219563950707563,-0.9215820638518446,4.788939167278361,3.235934896834536,61.34,68.4,82.77,81.2
sh880748,元宇宙概念,-1.9719740294284804,-3.2955236698035573,2.949000387274525,-10.537088632037738,60.97,37.92,55.06,22.18
sh880642,供销社,-1.9840925524222675,0.3246561013637628,1.7636754917171427,0.5031732537219114,60.59,82.53,35.21,69.17
sh880605,装配式建筑,-1.9859228030558174,-0.08075819881367963,3.8444099289001388,1.8951154865581188,60.22,81.04,70.41,75.94
