code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880579,智谱AI,2025-01-24,1001.97,1065.04,1065.04,1001.97,6.294599638711731,6.243702927826811,29547407.0,6.722781702490099,14.847684261605654,,,100.0,99.24,,,21516977.8
sh880660,工业软件,2025-01-24,975.71,1019.14,1020.57,975.71,4.451117647661698,4.1618119008196786,8693296.0,6.620216349674646,11.057351771333913,,,99.62,94.27,,,6526066.4
sh880555,财税数字化,2025-01-24,1361.22,1442.15,1442.82,1361.22,5.945401918866904,6.237292630462332,24575202.0,6.52528789121074,12.823100513205654,,,99.24,98.09,,,17249454.8
sh880703,人形机器人,2025-01-24,1473.15,1534.95,1535.14,1473.15,4.1950921494756095,3.282262459880103,44362220.0,5.4042918454935585,14.133708090744834,,,98.86,98.85,,,39020496.2
sh880794,远程办公,2025-01-24,989.5600000000001,1049.0,1049.23,988.96,6.006710052952821,5.821707068567217,11612870.0,5.315998192861793,12.469175511954544,,,98.48,96.95,,,8258636.2
sh880701,Sora概念,2025-01-24,1458.8500000000001,1544.3600000000001,1544.3600000000001,1454.81,5.861466223395139,5.8157700002740675,14744879.0,4.875862443635581,14.948791234964887,,,98.1,99.62,,,11473055.0
sh880654,ChatGPT概念,2025-01-24,1466.97,1540.49,1541.02,1466.23,5.011690763955635,5.052509547190387,72005232.0,4.766730141458098,12.78617710583152,,,97.72,97.33,,,60905157.2
sh880523,铜缆高速连接,2025-01-24,1326.1200000000001,1370.54,1381.15,1326.1200000000001,3.349621452055609,2.8015511667504267,19908012.0,4.660521874594314,17.146178436501014,,,97.34,100.0,,,20590803.2
sh880693,多模态AI,2025-01-24,995.74,1049.22,1049.29,994.85,5.370879948580956,5.347604321458688,56915446.0,4.633212333958281,12.409603702632355,,,96.96,96.56,,,48897166.2
sh880645,AIGC概念,2025-01-24,1505.44,1578.38,1578.45,1503.07,4.845095121692,4.821421455989605,112619879.0,4.189000079212102,12.859931499503062,,,96.58,98.47,,,97451688.4
sh880739,边缘计算,2025-01-24,1383.2,1436.69,1436.69,1383.2,3.867119722382881,3.720147852955602,51657355.0,4.0039670474453,11.150739617503259,,,96.2,95.04,,,44331047.4
sh880685,液冷服务器,2025-01-24,1292.68,1334.26,1335.53,1292.68,3.2165733205433615,2.58172648153272,33676356.0,3.993702358497919,10.802371738444405,,,95.82,92.75,,,31766947.0
sh880689,华为算力,2025-01-24,1046.21,1099.77,1099.97,1046.21,5.119431089360639,4.976947968271239,24458775.0,3.90676668997183,10.682044624256504,,,95.44,91.98,,,18099796.2
sh880656,CPO概念,2025-01-24,2092.6,2150.09,2151.63,2092.15,2.7473000095574998,2.3808503445090556,26467621.0,3.851021078459782,12.817647089688911,,,95.06,97.71,,,27819537.4
sh880670,光通信,2025-01-24,1150.16,1184.81,1185.57,1150.16,3.0126243305279146,2.61560180493845,25367214.0,3.645222807355175,11.739741401261883,,,94.68,96.18,,,24388312.6
sh880901,信息安全,2025-01-24,1772.74,1840.24,1840.41,1772.67,3.807664970610467,3.58912005764207,65800694.0,3.5145351453514495,9.301275807179676,,,94.3,80.92,,,52673563.0
sh880674,英伟达概念,2025-01-24,1100.51,1129.97,1130.04,1100.51,2.6769406911341136,2.4841734840102436,22126482.0,3.4505804372505278,11.408317393962108,,,93.92,95.8,,,22190393.2
sh880601,智慧政务,2025-01-24,1118.93,1168.78,1168.8500000000001,1118.75,4.4551491156730005,4.415022870211538,51649172.0,3.3842833386406257,10.414344285525345,,,93.54,90.08,,,37891706.2
sh880673,混合现实,2025-01-24,1090.76,1129.73,1130.63,1087.95,3.5727382742308142,3.8545688545688517,21783418.0,3.350074557912741,10.474076392012677,,,93.16,91.22,,,18626430.4
sh880668,知识付费,2025-01-24,1058.14,1096.74,1097.67,1049.85,3.647910484434943,3.3841107047245744,9635701.0,3.3237239274207298,9.843158464034607,,,92.78,86.64,,,6629419.4
sh880541,AI手机PC,2025-01-24,1184.91,1227.95,1228.66,1184.91,3.632343384729639,3.469922562922889,13821150.0,3.1388062960910013,10.915906422184074,,,92.4,93.89,,,13388480.8
sh880545,云计算,2025-01-24,2461.42,2562.91,2563.68,2461.42,4.123229680428361,3.7707812031840815,93888951.0,3.020789786796141,10.296256767341184,,,92.02,89.69,,,82491595.8
sh880762,信创,2025-01-24,1188.8500000000001,1238.67,1239.88,1188.8500000000001,4.190604365563353,4.0051386684803125,79091964.0,2.9667991155297724,9.93494448536918,,,91.63,87.79,,,64002508.2
sh880633,汽车热管理,2025-01-24,1217.08,1252.1200000000001,1252.28,1217.08,2.879021921319896,2.2439247452312516,23715504.0,2.9196120335360787,11.20268566049132,,,91.25,95.42,,,23390091.8
sh880609,跨境支付CIPS,2025-01-24,1309.1000000000001,1360.8,1362.74,1309.1000000000001,3.9492781300129716,3.5419440745672492,34077980.0,2.812070294202096,9.001778247705094,,,90.87,77.1,,,31319837.6
sh880916,国产软件,2025-01-24,1876.48,1949.47,1951.96,1876.48,3.8897297066848573,3.5586035442607633,76818627.0,2.7941238505019728,9.386818390959384,,,90.49,82.44,,,64655280.0
sh880722,华为鸿蒙,2025-01-24,1152.04,1199.23,1199.5,1152.04,4.096211937085522,3.8321341679870446,62334897.0,2.719532668653857,10.182837192208737,,,90.11,88.93,,,54246245.2
sh880954,大数据,2025-01-24,1285.17,1335.73,1336.57,1285.17,3.9341098842954585,3.7371564371199373,118662723.0,2.6947442876034122,9.779410556076073,,,89.73,85.88,,,101801079.2
sh880613,电子身份证,2025-01-24,1157.44,1211.44,1211.44,1157.44,4.665468620403649,4.805820623069668,11279445.0,2.651357878235805,8.46255774809297,,,89.35,69.47,,,8737693.6
sh880607,东数西算,2025-01-24,1172.09,1213.76,1213.89,1172.09,3.555187741555689,3.3391795937132818,87258042.0,2.6322687569231284,9.344792483086039,,,88.97,82.06,,,76249242.0
sh880647,数据确权,2025-01-24,1253.31,1305.82,1305.82,1248.78,4.189705659413871,4.347895573792759,19242679.0,2.625725984548999,9.224283587332916,,,88.59,79.01,,,16569191.8
sh880921,阿里概念,2025-01-24,1310.71,1358.15,1358.23,1310.71,3.6194123795500186,3.2907945972256103,64389138.0,2.6010032333121824,9.746834420175677,,,88.21,85.5,,,57263986.8
sh880675,减速器,2025-01-24,1318.88,1353.28,1355.31,1310.8,2.608273686764517,1.9996231392500396,37199718.0,2.5934939010060054,10.29536415205059,,,87.83,89.31,,,36271191.0
sh880657,数字水印,2025-01-24,902.11,934.58,934.95,897.28,3.599339326689653,4.294163597812739,10615144.0,2.5714756077484635,10.512250496641752,,,87.45,91.6,,,8484000.6
sh880664,机器视觉,2025-01-24,1133.1000000000001,1170.07,1170.18,1132.18,3.262730562174547,2.7828775727123167,42013095.0,2.567541506688409,9.475112275449105,,,87.07,83.21,,,38436222.2
sh880749,云游戏,2025-01-24,1258.6100000000001,1304.1100000000001,1305.4,1256.3600000000001,3.6150991967329036,3.1512256084539114,16274661.0,2.459930861093662,9.189935948423834,,,86.69,78.63,,,15046492.8
sh880695,PEEK材料,2025-01-24,1173.3700000000001,1200.8600000000001,1201.56,1172.34,2.342824514006665,2.3218956893686915,4078047.0,2.392564802182817,10.000091601095562,,,86.31,88.17,,,3915669.4
