code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880710,种业,2025-03-04,1521.4,1535.23,1536.02,1498.94,0.9090311555146527,1.4263629396686017,3286092.0,2.782408430242289,0.3431417404148984,5.223369110772991,-6.585496452606088,100.0,30.08,19.25,10.34,3563844.4
sh880742,固态电池,2025-03-04,875.63,875.65,878.11,861.9200000000001,0.0022840697554882554,-1.8219531337593908,58397428.0,2.6433009025905507,8.261315727655983,19.166859460268636,3.283754614831147,99.62,100.0,98.11,59.77,64855497.6
sh880922,钛金属,2025-03-04,1307.74,1323.93,1325.68,1299.52,1.2380136724425386,0.08164190951354122,8002766.0,2.32879888699955,5.423547960695019,9.041716427130098,-1.260413326074139,99.25,98.87,44.53,39.08,7239073.8
sh880715,磷概念,2025-03-04,1808.27,1813.53,1815.07,1795.63,0.29088576374103375,-0.25904171066526427,12720999.0,1.6495712123759887,2.515502846192552,3.834394466837665,-8.034138623501496,98.87,76.32,10.57,5.75,13844285.6
sh880707,宠物经济,2025-03-04,1028.18,1047.5,1047.67,1027.14,1.8790484156470593,1.3330495685485388,4872273.0,1.6132005005480732,2.871565219099259,6.566966783661421,,98.5,81.95,28.3,,5755699.0
sh880755,钠电池,2025-03-04,775.33,775.35,777.15,764.91,0.0025795467736295266,-1.4276996618271531,34515267.0,1.5520628683693527,5.91489652346151,15.059284431715314,0.7982215519819036,98.12,99.25,91.7,49.04,39214478.6
sh880899,钴金属,2025-03-04,819.3100000000001,823.63,824.28,812.19,0.5272729491889439,-0.7291967987657966,9949463.0,1.1457693724671314,4.815535957444106,10.529141001382246,-2.414663333372824,97.74,97.74,58.11,33.33,11748667.0
sh880717,C2M概念,2025-03-04,1643.92,1673.0900000000001,1679.01,1642.02,1.7744172465813466,0.9095240680092598,10584574.0,1.0686238975474271,3.976757193462177,11.571317110905133,6.254247083404785,97.37,93.23,70.57,72.41,11624152.8
sh880602,免税概念,2025-03-04,1111.84,1112.97,1113.3600000000001,1105.58,0.10163332853648989,-0.6409855822880894,17452597.0,0.9469130091698252,2.4721025301071675,5.200623848007946,-1.3263234420575754,96.99,74.81,18.87,38.7,26483168.2
sh880761,锂矿,2025-03-04,668.54,671.76,672.19,662.73,0.48164657312951015,-0.2390958908178309,11650404.0,0.849722263924324,4.040763857698204,7.695267410542517,-2.044387412872928,96.62,93.98,34.34,35.25,13654933.8
sh880530,合成生物,2025-03-04,1024.35,1041.42,1041.52,1022.36,1.6664226094596735,1.2936233124537955,15536694.0,0.818029565234224,2.5171039031353093,8.981885536684153,-2.6701184123216093,96.24,76.69,43.77,30.27,18987603.8
sh880764,鸡肉,2025-03-04,786.6800000000001,799.83,799.83,781.8000000000001,1.6715818375959697,1.418898356664644,3395620.0,0.8040834331085822,1.697436679890152,2.5488813385473374,-8.061290174260883,95.86,59.4,4.91,5.36,3987100.8
sh880549,可燃冰,2025-03-04,1331.72,1336.22,1336.74,1323.41,0.33790886973237616,-0.3006901697444442,5372253.0,0.7897416556666093,1.8809805192329776,2.377431638305527,-4.0898650588573116,95.49,63.16,4.15,22.99,6780108.2
sh880976,新冠检测,2025-03-04,609.28,625.49,625.63,608.57,2.660517331932779,2.0475087284236526,20884732.0,0.7084319502809633,1.4730455378725305,11.400227968939225,0.5691775866227156,95.11,55.26,68.3,48.66,20993719.6
sh880535,稀土永磁,2025-03-04,806.1800000000001,815.1700000000001,816.38,804.76,1.1151355776625578,0.32861538461539386,31258291.0,0.6768022329533441,5.241617929948239,11.05858310626704,1.8478722606761977,94.74,98.5,63.02,55.17,32943155.8
sh880529,次新股,2025-03-04,1041.48,1068.75,1068.75,1040.53,2.6183892153473884,1.1049410162051743,4331017.0,0.6763567169381313,3.3827313354872546,10.76506923140701,-5.708235916890914,94.36,87.97,61.51,13.79,4893110.0
sh880797,虫害防治,2025-03-04,1072.42,1080.06,1080.29,1068.39,0.7124074523041227,0.7274355100441943,3118724.0,0.6270205808092566,0.7283749125670314,3.9318706697459405,-6.1600750677695215,93.98,37.97,11.7,11.88,3406188.6
sh880612,镍金属,2025-03-04,836.16,841.03,841.5,831.1800000000001,0.5824244163796408,-0.10096450800589629,15440445.0,0.619728420171084,2.9336890803612903,6.2886246161234505,-3.4630394857667612,93.61,82.71,26.04,27.2,17869429.4
sh880618,化肥概念,2025-03-04,842.7,849.35,849.47,839.51,0.7891301768126233,0.036511825120144614,11677512.0,0.6148123578468612,1.4755077658303417,4.0334631684671995,-7.1586288312710415,93.23,55.64,12.08,7.66,15540801.0
sh880905,超导概念,2025-03-04,2631.57,2685.48,2686.0,2629.79,2.048586965195676,1.033479934236503,8948963.0,0.6114283145259192,4.309929617948205,13.400869040128715,4.258094572559967,92.86,96.62,83.02,63.98,10169357.8
sh880727,盐湖提锂,2025-03-04,811.6800000000001,816.0600000000001,816.33,807.03,0.5396215257244228,-0.20910524964230515,7246653.0,0.4480441151128778,1.894142766172635,4.776211385871654,-4.166568804753734,92.48,63.53,15.47,21.84,8584161.4
sh880567,海南自贸,2025-03-04,3366.76,3416.61,3419.14,3364.51,1.4806520215281134,0.6866451930416018,30375887.0,0.3073860733851186,1.89953831287355,9.132113801661612,-12.32762469784604,92.11,63.91,45.66,0.38,38651396.2
