code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880903,水产品,10.126810288925725,15.026998551297254,11.945654960266605,19.786829679264883,100.0,100.0,98.51,98.5
sh880765,海洋经济,7.248455319692337,12.862710234966968,12.564824265668651,20.018907539931163,99.63,99.63,99.26,98.88
sh880684,BC电池,5.823652445631633,11.195254991261972,11.007137192704208,3.799095335788616,99.26,98.88,97.4,15.73
sh880741,代糖概念,5.403750024697218,6.868057572692043,3.5501465478755323,13.543828283795722,98.88,86.99,52.04,91.76
sh880729,CXO概念,5.286400831276783,7.433805554737427,3.544005563677133,6.229250393150432,98.51,91.08,51.67,42.7
sh880920,免疫治疗,5.19690397210173,6.735706580366774,4.296496184171694,13.724814086870584,98.14,83.64,62.08,92.51
sh880734,工业气体,4.890778184569844,6.864845866920644,4.598619526377701,5.943576486456115,97.77,86.62,66.91,36.7
sh880638,TOPCon电池,4.847260356766636,8.730144517469252,7.7480035492457855,1.2574630599379466,97.4,97.03,91.82,3.0
sh880905,超导概念,4.7355055735109675,6.725925428057722,4.929986982006085,11.940656249669534,97.03,83.27,70.26,84.64
sh880639,光热发电,4.636536323202378,7.9151386284089575,5.178656669499726,5.548545390816684,96.65,95.54,72.49,33.71
sh880505,稀缺资源,4.610775465552819,7.041913120905674,9.613004910708467,11.773612974351488,96.28,88.48,94.05,83.9
sh880768,新冠药概念,4.58208297483893,6.630649906392083,4.491083877595958,13.186314032318514,95.91,81.41,65.06,91.01
sh880666,可控核聚变,4.574771461314997,6.361350745105465,3.9679385267620493,17.168836598184424,95.54,76.58,56.88,97.0
sh880516,ST板块,4.52358227948777,6.039577996086565,8.312986143306023,21.70822625083928,95.17,71.75,92.94,100.0
sh880716,光刻机,4.237620847033408,9.794613780863926,7.074712764393287,11.363259028827578,94.8,97.77,87.73,82.4
sh880614,绿色建筑,4.132507101482985,7.878476876675622,3.4350838437594344,8.674002257645942,94.42,95.17,49.07,67.04
sh880975,有机硅概念,4.065870410724615,10.365305152301874,9.716163554935143,12.522182620755462,94.05,98.14,94.8,89.14
sh880652,创新药,3.991184873867648,5.292050077011168,2.623222155930627,12.125831922700847,93.68,47.96,31.23,86.14
sh880537,核电核能,3.9886983357524386,7.7710029573916595,6.241136793912916,12.091959959290932,93.31,93.68,82.16,85.77
sh880977,BIPV概念,3.9406676566576815,7.738866519988519,4.9941947676635845,6.193855859562514,92.94,93.31,70.63,41.95
sh880681,减肥药,3.8036798477049327,5.0894870283570315,3.974711430766531,14.502548419979622,92.57,41.26,57.25,93.63
sh880737,HJT电池,3.7760700010307735,8.723302135829147,7.509403068307208,1.7701102949434944,92.19,96.65,90.71,4.87
