code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880666,可控核聚变,9.113291829341218,12.392035244333677,25.232120654297674,27.067478229525932,100.0,100.0,100.0,100.0
sh880613,电子身份证,8.965196036920986,6.494248117189438,10.422977576782145,-3.7360384825429693,99.63,97.4,90.64,19.92
sh880967,数字货币,8.93779213469399,6.192225575209642,10.799912883855534,1.2584732268777543,99.26,96.65,93.26,53.76
sh880637,EDA概念,8.376338689670204,7.3074002193907805,9.191081769526498,9.965315475447012,98.88,99.26,82.77,91.35
sh880796,医废处理,7.630682271427114,7.1897130924278185,12.924901658356958,9.027208607016291,98.51,98.88,98.88,88.72
sh880609,跨境支付CIPS,6.736349017688603,4.61594336972091,8.984929932395303,1.8669887300072796,98.14,91.45,80.52,58.65
sh880797,虫害防治,6.532802115941538,6.801876263918838,12.011792660388988,18.70162087553391,97.77,98.51,97.38,99.25
sh880643,Web3概念,5.890395669401194,3.9221727015684493,9.145293614328764,-1.383781817236851,97.4,86.25,82.02,39.1
sh880713,ETC概念,5.71594884408404,4.092446702104935,10.78848845137137,1.4446324620633444,97.03,88.85,92.88,55.26
sh880647,数据确权,5.611209081074664,3.526292852992463,5.803276498140542,-3.9631578592748795,96.65,82.9,27.34,18.42
sh880662,时空大数据,5.531911212608787,3.984759891580447,12.500806890382776,-3.4956018225541063,96.28,87.36,98.13,20.68
sh880537,核电核能,5.452814488864233,4.947739870636592,12.023985856944908,12.815474806123838,95.91,92.57,97.75,96.99
sh880944,无人驾驶,5.386276657546163,4.022674049594022,10.683396442593862,2.594156348754084,95.54,87.73,91.76,62.41
sh880765,海洋经济,5.36410534890035,2.3602772824630414,9.873606958412594,,95.17,66.17,87.64,
sh880598,博彩概念,5.3333209983902785,6.047044469178009,10.742700410449913,5.278292749455593,94.8,95.91,92.51,73.31
sh880639,光热发电,5.270073168673695,4.1166932926393285,8.611190567985382,6.915844372077085,94.42,89.96,77.15,82.33
sh880749,云游戏,5.191275655895211,5.204967612513967,11.497545340203663,-5.1581686534094455,94.05,92.94,95.13,12.03
sh880905,超导概念,5.069455860595107,6.065142458071593,16.88822339318985,15.419430325694773,93.68,96.28,99.63,98.87
sh880926,垃圾分类,5.034838301017008,4.190629117978162,10.437806987521636,7.458777361751157,93.31,90.71,91.01,84.21
sh880552,车联网,5.0148919764752,3.605148934266067,9.699376959340466,-0.313583099521364,92.94,84.01,86.89,45.11
sh880555,财税数字化,5.010890446604677,3.0750990136474865,6.743297521470781,-4.417698866626896,92.57,80.3,41.2,16.17
sh880592,互联金融,4.968016508557738,2.5334693906882144,7.987270016423342,0.2311147952105186,92.19,68.77,66.29,48.87
sh880601,智慧政务,4.956133973147203,2.794546993804836,7.848687596500259,-4.908253859046885,91.82,73.98,64.42,13.53
sh880621,NFT概念,4.955609362389013,5.826822916666674,9.530939991764331,6.348989995365706,91.45,94.42,85.77,79.32
sh880959,知识产权,4.83242898180658,3.76486199016397,6.6421343146274126,-1.020613171535334,91.08,85.5,38.95,41.73
sh880946,区块链,4.800517907303381,2.900268264040773,7.493275409946776,-4.7946093041337345,90.71,77.32,56.93,13.91
sh880949,智慧城市,4.653904692490718,2.7995072698750123,8.5190330647402,-1.136064478240617,90.33,74.35,75.28,40.23
sh880916,国产软件,4.595596229204801,2.6882919123541793,8.174962895592941,-2.820612965930891,89.96,72.49,69.29,24.44
sh880701,Sora概念,4.59203706612219,3.431873778491079,5.515943751237873,-3.9068559369419775,89.59,82.16,23.97,18.8
sh880611,核污染防治,4.588057745388108,4.48535465248916,10.1112202872494,6.194931145028937,89.22,91.08,88.76,78.57
sh880580,智能交通,4.579972759137596,2.8765147532586743,9.156309443784938,-1.9015326399350108,88.85,76.95,82.4,32.71
sh880667,数据要素,4.518106482007034,2.555871720352809,7.654449593945323,-3.2536323949447277,88.48,70.26,60.67,21.43
sh880568,生物质能,4.512451413831164,3.6180932537055455,5.1621709549202865,9.175746717965282,88.1,84.39,19.1,89.85
sh880762,信创,4.492128368150161,2.5600071317668283,7.617533110388752,-4.925382385146726,87.73,70.63,59.18,13.16
sh880617,IP经济,4.41046415428068,6.203087518378103,9.44567936922478,5.814155198334681,87.36,97.03,85.39,76.32
sh880585,风沙治理,4.387330358481223,5.827206097233106,12.00019794140934,8.614070448219602,86.99,94.8,97.0,87.97
sh880968,胎压监测,4.3579314352121035,2.594086021505393,10.149409115038344,5.81653265734543,86.62,71.75,89.14,76.69
sh880956,腾讯概念,4.343493552168831,2.018476915317957,6.366069934749885,-3.2259818205540802,86.25,56.88,34.83,22.18
sh880711,操作系统,4.222585168179216,2.005685288373815,5.708012314616573,-5.914303796588016,85.87,56.51,25.84,8.27
sh880791,网红经济,4.217013293526706,4.102564102564088,9.2979468356305,5.228478608454767,85.5,89.59,83.52,72.56
sh880754,培育钻石,4.19193332711385,5.348383851087912,12.855779486891606,12.64709178527399,85.13,93.68,98.5,96.24
sh880974,烟草概念,4.174514611985725,3.942415091217466,9.380713690468777,8.673113163829594,84.76,86.62,84.64,88.35
sh880901,信息安全,4.1638465211209175,2.1581290040393997,7.267746571715716,-6.314473125383413,84.39,61.71,53.18,7.52
sh880794,远程办公,4.162129461584985,2.9579429938209945,7.500520291363166,-10.43953185955787,84.01,77.7,57.68,1.5
sh880642,供销社,4.0908062596515915,3.1834713000068016,7.469204131165519,6.699871951280989,83.64,81.04,56.55,80.45
sh880546,卫星导航,4.03923994840254,1.9467062902426946,9.319113679335466,2.424382359732169,83.27,54.65,83.9,61.28
sh880720,抖音概念,4.0187741352395,2.9686562763697077,7.6495472131286935,-2.248795977261109,82.9,78.07,60.3,30.08
sh880738,数字孪生,4.000368501615714,1.7809957763768258,6.973540345506213,-2.525903294367704,82.53,52.04,46.07,27.82
sh880548,商业航天,3.929339499823792,1.7506055996845404,10.690291790192962,7.371409038893106,82.16,50.93,92.13,83.83
sh880722,华为鸿蒙,3.922884271793148,1.2050481335430296,6.905574059954245,-2.950841171884677,81.78,43.49,44.94,23.31
sh880757,冷链物流,3.914530972356056,2.8345216744674495,7.399015048379587,7.769251221681284,81.41,75.84,55.43,84.96
sh880689,华为算力,3.9042045279531923,0.9468154084024683,5.705854703086666,-9.71025376030692,81.04,36.8,25.47,2.26
sh880954,大数据,3.9019400352733546,2.0601768439726165,6.683616555840466,-4.480215839002788,80.67,59.11,40.07,15.41
sh880732,AI智能体,3.8850476965170744,1.555129850179826,6.239956137863234,-2.7895028197764904,80.3,48.33,34.08,24.81
sh880943,量子科技,3.8744590277728586,2.300614566838499,8.440799787038934,-3.5101917281854966,79.93,63.2,73.03,20.3
sh880903,水产品,3.8711521967025764,2.284202030818916,9.928591600435709,13.292586586836318,79.55,62.45,88.01,97.74
sh880590,网络游戏,3.854386301194812,3.9473684210526327,8.665931274234516,-2.583119821399138,79.18,86.99,78.28,27.07
sh880948,人工智能,3.851902038538957,2.3648648648648685,7.681393987396268,-1.5428405899318598,78.81,66.54,61.42,36.84
sh880744,汽车拆解,3.844910839892024,2.1381425179035407,9.57113914909835,5.123936722989875,78.44,60.59,86.52,71.8
sh880624,新型城镇,3.784132217431724,2.974542861935925,9.098886938748297,4.5686846532228875,78.07,78.44,80.9,69.55
sh880572,新零售,3.7789425894589,4.16500961092332,9.433781607694636,10.120085136946111,77.7,90.33,85.02,92.11
sh880645,AIGC概念,3.755656384921191,2.401171656049028,6.741763626768527,-3.8618668235933185,77.32,67.29,40.82,19.55
