code,name,date,open,close,high,low,change,pct_change,volume,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60,volume_5d_avg
sh880547,玻璃基板,2025-07-28,1382.32,1416.49,1421.98,1381.26,2.471931246021187,2.7335364084711378,4505620.0,5.958872855935327,9.400052518574586,7.9896926865341555,24.339673984603373,100.0,98.88,85.77,88.68,3435556.2
sh880646,复合铜箔,2025-07-28,1105.52,1148.1200000000001,1148.1200000000001,1105.52,3.853390259787262,4.0972681856509485,16388934.0,5.701580754748248,9.322897325296854,11.997502755748046,35.532156010954786,99.63,98.5,97.38,98.49,13925634.8
sh880550,PCB概念,2025-07-28,1777.41,1846.55,1847.77,1777.41,3.889929729212724,4.372032557087935,42060874.0,4.93907844786432,7.064996811039603,10.172070212283568,35.329942542213885,99.25,91.76,94.38,98.11,31643732.6
sh880635,先进封装,2025-07-28,1317.53,1340.8600000000001,1344.13,1313.8700000000001,1.7707376682125002,2.086870455670198,27721983.0,4.557824720643167,6.445338858589955,4.0031025790188135,18.370013330155288,98.88,89.51,20.22,55.09,22832174.0
sh880729,CXO概念,2025-07-28,829.35,839.29,839.33,828.0500000000001,1.1985289684692761,1.0985701723743135,13597923.0,4.172924398326838,8.61221109299375,13.928707172720834,34.739123454808166,98.51,96.63,99.63,97.74,15137277.8
sh880716,光刻机,2025-07-28,2647.67,2671.29,2672.18,2632.38,0.8921051339479575,0.8761031535937214,19350204.0,4.054612028669347,6.340739089414438,3.124674271816552,19.096109176671995,98.13,88.01,8.99,62.64,18970093.2
sh880701,Sora概念,2025-07-28,1799.48,1803.33,1803.6000000000001,1778.8500000000001,0.21395069686797902,0.2557359915051016,9939848.0,3.947315329855594,3.87007960187542,6.568450164876061,16.379911198306573,97.76,40.82,73.03,37.36,8920448.0
sh880910,草甘膦,2025-07-28,1812.76,1817.22,1828.5900000000001,1789.03,0.246033672411132,0.431632410564764,4957741.0,3.9028908608544466,10.19665629718569,10.64754772125307,20.540476000955188,97.39,100.0,96.25,73.21,5611203.8
sh880692,短剧游戏,2025-07-28,1168.69,1172.4,1177.83,1162.6200000000001,0.3174494519504775,1.11429261393039,29989847.0,3.9002472549384493,5.141381258575706,3.434585829355874,12.740525622409638,97.01,71.54,13.86,12.83,24088344.4
sh880674,英伟达概念,2025-07-28,1409.8600000000001,1422.38,1424.02,1401.42,0.8880314357453918,1.3387100221574855,22308025.0,3.7272017910404243,4.9998154504853565,7.994958544659414,20.060436221216825,96.64,68.91,86.14,69.81,20447214.0
sh880920,免疫治疗,2025-07-28,1114.76,1128.02,1129.75,1114.22,1.189493702680397,1.116021406097345,15173482.0,3.663064255256576,8.67872902094533,12.779444111177751,38.87254238122792,96.27,97.0,97.75,100.0,16083617.0
sh880945,OLED概念,2025-07-28,1733.3,1756.02,1756.93,1728.3700000000001,1.3107944383545853,1.5797907109925902,39740726.0,3.645861000442663,6.068037401241888,5.2832903651298,17.915418809846773,95.9,84.64,48.69,50.57,37768093.4
sh880672,存储芯片,2025-07-28,1437.3,1448.02,1450.3600000000001,1430.63,0.7458428998817246,1.0058593749999956,21914767.0,3.5920475601118884,4.846931387030451,2.858401170637448,15.09669419516888,95.52,63.67,7.12,25.28,19059252.0
sh880566,AI眼镜,2025-07-28,1811.64,1826.75,1827.1000000000001,1805.3400000000001,0.8340509151928583,1.2139580239799663,30781622.0,3.542581833640357,5.421252185756087,4.640439011536657,15.272002170716782,95.15,76.03,32.21,26.79,26629656.2
sh880689,华为算力,2025-07-28,1375.52,1364.3700000000001,1375.68,1355.77,-0.8106025357682813,-0.2799298348194701,31673354.0,3.5315632517092688,4.5830842110104575,7.479793921633515,15.19698069876223,94.78,56.93,82.4,26.04,28452224.4
